"UniprotID"	"original"
"Q9ULI2"	"RIMKLB"
"Q9ULJ6"	"ZMIZ1"
"Q9ULK5"	"VANGL2"
"Q9ULK6"	"RNF150"
"Q9ULL5"	"PRR12"
"Q9ULL8"	"SHROOM4"
"Q9ULM3"	"YEATS2"
"Q9ULR5"	"PAIP2B"
"Q9ULT6"	"ZNRF3"
"Q9ULV0"	"MYO5B"
"Q9ULV1"	"FZD4"
"Q9ULV8"	"CBLC"
"Q9ULZ0"	"TP53TG3"
"Q9ULZ1"	"APLN"
"Q9UM22"	"EPDR1"
"Q9UMR5"	"PPT2"
"Q9UMS5"	"PHTF1"
"Q9UMW8"	"USP18"
"Q9UMY1"	"NOL7"
"Q9UNA1"	"ARHGAP26"
"Q9UNE0"	"EDAR"
"Q9UNF0"	"PACSIN2"
"Q9UNH5"	"CDC14A"
"Q9UNH7"	"SNX6"
"Q9UNL4"	"ING4"
"Q9UNT1"	"RABL2B"
"Q9UNX3"	"RPL26L1"
"Q9UPN7"	"PPP6R1"
"Q9UPQ3"	"AGAP1"
"Q9UPS6"	"SETD1B"
"Q9UPT6"	"MAPK8IP3"
"Q9UPT9"	"USP22"
"Q9UPU7"	"TBC1D2B"
"Q9UPV9"	"TRAK1"
"Q9UPY8"	"MAPRE3"
"Q9UPZ6"	"THSD7A"
"Q9UQ03"	"CORO2B"
"Q9UQ16"	"DNM3"
"Q9UQ35"	"SRRM2"
"Q9UQ80"	"PA2G4"
"Q9UQ90"	"SPG7"
"Q9UQR1"	"ZNF148"
"Q9Y224"	"RTRAF"
"Q9Y227"	"ENTPD4"
"Q9Y240"	"CLEC11A"
"Q9Y241"	"HIGD1A"
"Q9Y244"	"POMP"
"Q9Y255"	"PRELID1"
"Q9Y257"	"KCNK6"
"Q9Y259"	"CHKB"
"Q9Y262"	"EIF3L"
"Q9Y266"	"NUDC"
"Q9Y274"	"ST3GAL6"
"Q9Y282"	"ERGIC3"
"Q9Y296"	"TRAPPC4"
"Q9Y2B9"	"PKIG"
"Q9Y2G0"	"EFR3B"
"Q9Y2H1"	"STK38L"
"Q9Y2H6"	"FNDC3A"
"Q9Y2I2"	"NTNG1"
"Q9Y2I7"	"PIKFYVE"
"Q9Y2K5"	"R3HDM2"
"Q9Y2L1"	"DIS3"
"Q9Y2L8"	"ZKSCAN5"
"Q9Y2L9"	"LRCH1"
"Q9Y2R5"	"MRPS17"
"Q9Y2S7"	"POLDIP2"
"Q9Y2T2"	"AP3M1"
"Q9Y2T3"	"GDA"
"Q9Y2U5"	"MAP3K2"
"Q9Y2W1"	"THRAP3"
"Q9Y2W3"	"SLC45A1"
"Q9Y2X3"	"NOP58"
"Q9Y2X9"	"ZNF281"
"Q9Y2Y0"	"ARL2BP"
"Q9Y2Y9"	"KLF13"
"Q9Y2Z0"	"SUGT1"
"Q9Y328"	"NSG2"
"Q9Y333"	"LSM2"
"Q9Y366"	"IFT52"
"Q9Y375"	"NDUFAF1"
"Q9Y383"	"LUC7L2"
"Q9Y385"	"UBE2J1"
"Q9Y388"	"RBMX2"
"Q9Y399"	"MRPS2"
"Q9Y3A3"	"MOB4"
"Q9Y3A5"	"SBDS"
"Q9Y3B4"	"SF3B6"
"Q9Y3B8"	"REXO2"
"Q9Y3C0"	"WASHC3"
"Q9Y3C4"	"TPRKB"
"Q9Y3C5"	"RNF11"
"Q9Y3C8"	"UFC1"
"Q9Y3D0"	"CIAO2B"
"Q9Y3D3"	"MRPS16"
"Q9Y3D6"	"FIS1"
"Q9Y3D7"	"PAM16"
"Q9Y3D8"	"AK6"
"Q9Y3D9"	"MRPS23"
"Q9Y3E0"	"GOLT1B"
"Q9Y3E2"	"BOLA1"
"Q9Y3F4"	"STRAP"
"Q9Y3I1"	"FBXO7"
"Q9Y3M2"	"CBY1"
"Q9Y3M8"	"STARD13"
"Q9Y3M9"	"ZNF337"
"Q9Y3P9"	"RABGAP1"
"Q9Y3Q4"	"HCN4"
"Q9Y3Q8"	"TSC22D4"
"Q9Y3T6"	"R3HCC1"
"Q9Y3T9"	"NOC2L"
"Q9Y3X0"	"CCDC9"
"Q9Y450"	"HBS1L"
"Q9Y483"	"MTF2"
"Q9Y4C2"	"TCAF1"
"Q9Y4G6"	"TLN2"
"Q9Y4P1"	"ATG4B"
"Q9Y4R7"	"TTLL3"
"Q9Y4X5"	"ARIH1"
"Q9Y534"	"CSDC2"
"Q9Y5A7"	"NUB1"
"Q9Y5B9"	"SUPT16H"
"Q9Y5J6"	"TIMM10B"
"Q9Y5K5"	"UCHL5"
"Q9Y5K6"	"CD2AP"
"Q9Y5L4"	"TIMM13"
"Q9Y5P2"	"CSAG3"
"Q9Y5Q0"	"FADS3"
"Q9Y5R5"	"DMRT2"
"Q9Y5S2"	"CDC42BPB"
"Q9Y5S9"	"RBM8A"
"Q9Y5T4"	"DNAJC15"
"Q9Y5U5"	"TNFRSF18"
"Q9Y5U8"	"MPC1"
"Q9Y5V3"	"MAGED1"
"Q9Y5W8"	"SNX13"
"Q9Y5X3"	"SNX5"
"Q9Y5Y2"	"NUBP2"
"Q9Y608"	"LRRFIP2"
"Q9Y617"	"PSAT1"
"Q9Y624"	"F11R"
"Q9Y639"	"NPTN"
"Q9Y644"	"RFNG"
"Q9Y646"	"CPQ"
"Q9Y657"	"SPIN1"
"Q9Y666"	"SLC12A7"
"Q9Y672"	"ALG6"
"Q9Y676"	"MRPS18B"
"Q9Y693"	"LHFPL6"
"Q9Y6A1"	"POMT1"
"Q9Y6B7"	"AP4B1"
"Q9Y6C2"	"EMILIN1"
"Q9Y6E0"	"STK24"
"Q9Y6G3"	"MRPL42"
"Q9Y6H1"	"CHCHD2"
"Q9Y6I3"	"EPN1"
"Q9Y6M1"	"IGF2BP2"
"Q9Y6M9"	"NDUFB9"
"Q9Y6N7"	"ROBO1"
"Q9Y6Q2"	"STON1"
"Q9Y6R4"	"MAP3K4"
"Q9Y6X0"	"SETBP1"
"UPI0000140A9D"	"ELOA3"
"UPI0000366CBC"	"ELOA3D"
