"","Dim.1","Dim.2","Dim.3"
"ADML_HUMAN",0.00420786494500879,0.0118980672307133,0.000447429156375947
"ADM2_HUMAN",0.00365890612110111,0.0106943224044085,0.00231917571233734
"ADM5_HUMAN",0.00248919290573399,0.0142068248552546,0.000146094447088709
"ADNP_HUMAN",0.01453166526651,4.11216255573935e-05,0.000218308657668782
"ADNP2_HUMAN",0.000355718079126565,0.0149889958225613,0.00188462284734891
"AEDO_HUMAN",0.00188978116724291,0.000600404873651475,0.0146516986935401
"AA1R_HUMAN",8.92613531507257e-05,0.00764698841445636,0.00964421252347924
"AA2AR_HUMAN",9.15158592151908e-05,0.00107545910045558,0.0163038386187023
"AA2BR_HUMAN",0.000908734263984725,0.0044947344202693,0.0118676516268601
"AA3R_HUMAN",0.00455209498420359,0.00247313353014636,0.00959409774030865
"ADPGK_HUMAN",0.00014675360636058,0.00130256219508856,0.0160080554749067
"ADPRH_HUMAN",0.00204049821976369,0.0141079343346655,0.000778755682826359
"ARHL1_HUMAN",0.0091635201762163,0.0040969970795246,0.00247605497228149
"ADPRS_HUMAN",0.0102693037663649,0.00237873402270032,0.00290596975079757
"ADPRM_HUMAN",0.00312455203396874,0.0129082166907949,0.00070874619061034
"ADA1A_HUMAN",0.0137055796156279,0.000707043185290209,0.000523391893243122
"ADA1B_HUMAN",0.00536956313055966,0.00284707186573814,0.00824501634229418
"B0ZBE0_HUMAN",0.0108419505191974,2.59307399341465e-05,0.00461179032482909
"ADA2A_HUMAN",0.0003767479590332,0.000541786920646697,0.0165064363535532
"ADA2B_HUMAN",0.0124603783628296,0.00257612114112079,0.000106006937963182
"ADA2C_HUMAN",0.0113094174243301,0.00364388289924055,0.000389184563271737
"ADRB1_HUMAN",3.98063941961052e-05,0.0160590023926713,0.00117468566415354
"ADRB2_HUMAN",1.69875150467488e-06,0.00375359261421749,0.0136952860112178
"ADRB3_HUMAN",0.000185300581718116,0.0146544822868261,0.00242596817316642
"ADRM1_HUMAN",0.0100075893492936,0.0044914233045366,0.00107463887948145
"PUR8_HUMAN",0.0113475950099643,0.000392614178943241,0.00364006261175824
"PURA1_HUMAN",5.01308136542385e-05,0.0124705893193491,0.00480041455900425
"PURA2_HUMAN",0.00650285540134676,0.00948714761868092,0.000168498592024099
"ADTRP_HUMAN",0.00744305230820137,0.00842405203910596,0.000130675247859621
"AEBP1_HUMAN",0.0144313320826008,0.000291828088551227,8.31909074293182e-05
"AEBP2_HUMAN",0.0113429430998648,0.000106053994699572,0.00393610081084726
"AEN_HUMAN",0.000692511331689717,0.00670006381535016,0.0098884224767042
"AFAP1_HUMAN",0.00249402372058134,0.000821648716977236,0.0137104266540857
"AF1L1_HUMAN",9.70657538287562e-05,0.0157798068018072,0.0013897958887564
"AF1L2_HUMAN",0.000302685170752246,0.00120961764534218,0.0159172611513719
"AFAD_HUMAN",0.00199663425371778,0.0148259787784287,0.000102840343274108
"AFF1_HUMAN",0.0126864414116408,0.00182105040303391,0.000603269225831359
"AFF2_HUMAN",0.000188761322570697,0.000569206231583943,0.0167016963890904
"AFF3_HUMAN",0.00972942041258961,0.00138705080667541,0.00455195688819418
"AFF4_HUMAN",0.0128968265919409,0.000534375663730692,0.00165808129631822
"AFG1L_HUMAN",0.0145316398524302,0.000130804670981451,0.000127416984472541
"AFG32_HUMAN",0.00904782571908217,0.00639973186117237,0.000278791562173674
"AFAM_HUMAN",0.000304836139644854,0.0119894420293127,0.00498598383936331
"KFA_HUMAN",2.06827292680429e-06,0.0022816760526666,0.0151870955525725
"FETA_HUMAN",8.53820621542655e-05,0.0112379079925009,0.00600829494742796
"AFTIN_HUMAN",0.0128368358580764,0.000297853792835425,0.00196905303771192
"ASPG_HUMAN",0.00977970365449623,0.00114289331213616,0.00473982264551937
"AGAP1_HUMAN",0.00367735071694254,0.0119687390439892,0.00100526999481106
"AGAP2_HUMAN",0.00692953971888329,0.00120753310649972,0.008056190565422
"AGAP3_HUMAN",0.006832845645845,0.00120466729802103,0.00817382961956551
"AGAP9_HUMAN",0.00808996293227083,0.00107156577076617,0.0068171201416254
"CBPC4_HUMAN",0.000192256563653645,0.0139915597859763,0.00308979384363531
"CBPC2_HUMAN",0.000327469906870337,0.00165163833909249,0.0154397262047757
"CBPC3_HUMAN",0.00593083077145087,0.000626490058931017,0.00983029111718763
"CBPC6_HUMAN",0.0079709495045226,0.00611313836498473,0.00184712578784415
"CBPC5_HUMAN",0.00280691051956768,0.00583063117589879,0.00826099554279457
"RAGE_HUMAN",0.00801396304050288,0.00615862909807057,0.00174996840263783
"AGFG1_HUMAN",5.06223465710653e-05,0.00781942193532791,0.00951524483113971
"AGFG2_HUMAN",0.00227069002421458,0.0109618553532985,0.00369515394765576
"AGGF1_HUMAN",9.77451607289176e-05,0.0102350343204468,0.00701035161419709
"GDE_HUMAN",0.00396208891816848,0.0115854326341951,0.00105601101393244
"SPEB_HUMAN",0.00292408537147536,6.63907971418208e-05,0.0139658214080419
"ALKMO_HUMAN",0.0095789091224558,5.643270871639e-05,0.00607954589221605
"AGO1_HUMAN",0.000590442396688924,0.00427290427232159,0.0124702194143751
"AGO2_HUMAN",0.00350257217788753,0.00663903989649578,0.00661597359885259
"AGO3_HUMAN",0.000205008938837706,0.00669488353124723,0.0104721268751915
"AGO4_HUMAN",0.000111805612110122,0.0103012556949773,0.00692653191144536
"PLCA_HUMAN",0.0102280040357098,0.00449529789601433,0.000809174740506579
"PLCB_HUMAN",0.00780698426890218,0.00171577936015874,0.00649978025393544
"PLCC_HUMAN",0.00298536391217869,0.013503186017973,0.000270714158901897
"PLCD_HUMAN",0.000805846182329567,0.01128422065145,0.00510646612731933
"PLCE_HUMAN",0.00111317028138756,0.0146536739841798,0.00132581129559319
"ADAS_HUMAN",0.0108829274123865,0.00372425809382498,0.000813756647558584
"AGR2_HUMAN",2.16341244581311e-05,4.66081913811739e-05,0.0174298200632168
"AGR3_HUMAN",0.00680498984750517,0.00180135669688416,0.0076019508823922
"AGRIN_HUMAN",0.00795491112778973,0.00372644792640902,0.00428581390244048
"AGRP_HUMAN",0.00211662712383142,0.000390273929931537,0.0145955650167956
"ANGT_HUMAN",0.00115859021029379,0.0144790874397304,0.00144891575589072
"CBPC1_HUMAN",0.00480985077352417,0.00908448263812614,0.00258558309051159
"AGTR1_HUMAN",0.00158539654432282,0.0147197138343059,0.000698532782432987
"AGTR2_HUMAN",0.000999422436175091,0.0140644685755976,0.00205812438585747
"ATRAP_HUMAN",0.011831670371738,0.00326968947159148,0.000148860388109046
"SPYA_HUMAN",3.7993899715687e-05,0.000163401053854569,0.0172920020396201
"AGT2_HUMAN",0.00840977644694359,0.00701067083078413,0.000416499747915183
"ELYS_HUMAN",0.00596395855776765,0.00400708296906184,0.00636369418262554
"SAHH_HUMAN",0.00370255919244047,0.000480052648136813,0.0126227370419098
"SAHH2_HUMAN",0.00235551923322666,0.0111766633294922,0.00337672360415705
"SAHH3_HUMAN",0.00699396832716456,0.00283659776538657,0.0063281751578832
"AHDC1_HUMAN",0.0112654905818372,0.0039959625036211,8.43637067686174e-05
"AHI1_HUMAN",0.00850828301302494,0.00258661587865346,0.00478477944256598
"AHNK_HUMAN",0.000374349456534403,0.0139277129515263,0.00293845780263656
"AHNK2_HUMAN",0.00750735503467729,0.00805187345593475,0.000431695427590573
"AHR_HUMAN",0.000114856438816035,0.00937340489803332,0.00786357902159098
"AHRR_HUMAN",2.55361342012174e-06,0.0157354979318009,0.00154686145172858
"AHSA1_HUMAN",0.00570233834249645,0.00549136855930328,0.00516933530561735
"FETUA_HUMAN",0.0142280633251875,0.000397931807787346,0.000216812881946115
"AHSP_HUMAN",0.00736063387649395,0.00362546196573641,0.00509334248483491
"AICDA_HUMAN",0.000147762549488527,0.000973694159993295,0.016340268957098
"AIDA_HUMAN",1.24903216274027e-05,0.0138146523339722,0.00348244896760563
"AIF1_HUMAN",0.0114070747838663,0.00351411402565427,0.000404869260542782
"AIF1L_HUMAN",0.0055487140873294,0.0103468945729074,0.00042902532131254
"AIFM1_HUMAN",0.0133466051992127,0.000179410398256737,0.00148425877103319
"AIFM2",0.00455209498420359,0.00247313353014636,0.00959409774030865
"AIFM3_HUMAN",0.000211740146655298,0.0169521059523599,6.52354317130914e-05
"AIG1_HUMAN",0.0104911040289548,0.00471908582607022,0.000270110793071297
"AIM2_HUMAN",0.00879123015723629,0.00108625655556972,0.00597012832126202
"AIMP1_HUMAN",0.00410069828182041,0.00596057671397622,0.00659409370676302
"AIMP2_HUMAN",0.00166951666364081,0.000602533269544539,0.0149108987250131
"AIP_HUMAN",0.00149083658209836,0.0142780303186322,0.00125851863206509
"AIPL1_HUMAN",0.0114533621493967,0.000687580702974636,0.00321552231358107
"AIRE_HUMAN",0.000937340095739063,0.00320432659384054,0.013141941094539
"AJAP1_HUMAN",0.0071812156602819,0.00133996596686204,0.00762329892965498
"AJM1_HUMAN",0.0139145540432426,0.000907012415337194,7.26990733651682e-05
"AJUBA_HUMAN",0.00145926425914417,0.00443656775480249,0.011273382928988
"KAD1_HUMAN",0.00861210329275246,0.00282319757768476,0.00442174050602552
"KAD2_HUMAN",0.00185048059185624,0.000408878382082096,0.0148925033513477
"Q7Z531_HUMAN",0.00827910720957815,0.00318098461687715,0.00445413239679559
"A0A384N647_HUMAN",2.52283990825043e-05,0.0168895449951817,0.000349968574700631
"KAD5_HUMAN",0.0144974450570716,0.000282021113356633,1.46861011234066e-05
"KAD6_HUMAN",0.00639422482278537,0.00138033969877124,0.00851618214468396
"KAD7_HUMAN",0.00241938032823881,0.000370143181774117,0.0142567379184054
"KAD8_HUMAN",0.00238362794869857,0.00844175967735784,0.0061160514380785
"KAD9_HUMAN",9.43454494362475e-07,0.0124624845452854,0.00486699520998801
"AKAI1_HUMAN",0.00387344936178473,0.00150005631213037,0.0113858721240174
"AKAP1_HUMAN",0.00520445275513371,0.0110737244255766,0.000100643779714288
"AKA10_HUMAN",0.0073681759586621,0.00379198831873294,0.00491556675987203
"AKA11_HUMAN",0.00178546053960113,0.00320589893064037,0.0121339982523785
"AKA12_HUMAN",0.00232778667469031,0.0122427537843961,0.00232881378790894
"AKP13_HUMAN",0.00177109904364223,0.00070721549606875,0.014684236585774
"AKA28_HUMAN",0.00109433220542377,0.0110094012151323,0.00504277462419899
"AK17A_HUMAN",0.00581837226968568,0.000190572832430862,0.0104056687826942
"AKAP3_HUMAN",0.00222804314188912,0.0131206547033034,0.00155713854717802
"AKAP4_HUMAN",0.00998654784949234,0.00246750375885026,0.00315148170545716
"AKAP5_HUMAN",0.00754474840654199,0.000166450665152596,0.00838166918591943
"AKAP6_HUMAN",0.0113004538401218,0.00332001363742108,0.000728163261846088
"AKA7A_HUMAN",0.00304263992022938,0.0136618527100434,4.18941969952178e-05
"AKAP8_HUMAN",0.0110132581237076,0.00421288910330652,0.000163730556667775
"AKP8L_HUMAN",0.000338410858421439,0.0160397843342604,0.000839856012912944
"AKAP9_HUMAN",0.00296322502660789,0.0131484041848269,0.000656665753226453
"AKIP1_HUMAN",0.001572228118136,0.00319187655832495,0.0124012281288558
"AKIR1_HUMAN",0.0145699571365487,4.58894205479197e-05,0.000168039269147027
"AKIR2_HUMAN",0.00320452924165191,0.0118110937800714,0.00172612551571576
"AKNA_HUMAN",0.00232986380884881,0.0145309850969844,6.51070689778448e-06
"AKND1_HUMAN",0.00100368649733085,0.0106927245363932,0.00547138241840869
"AK1A1_HUMAN",0.0144104264118153,3.02284954820271e-05,0.000373209856761283
"ALDR_HUMAN",0.00549357186530205,0.00879110989229484,0.00207172965411295
"AK1BF_HUMAN",0.00146574105956758,0.0143546108505844,0.0012106577324404
"AK1C1_HUMAN",0.00794785693659604,0.00311167354763462,0.00491745034597108
"AK1C3_HUMAN",0.00358357014454959,0.0111891466482351,0.00190690743150233
"AK1C4_HUMAN",0.00118022352413268,0.000180090915848829,0.0159197536281892
"AK1D1_HUMAN",0.00593664061058938,0.00737309078658764,0.00298360650598003
"AKCL2_HUMAN",0.00149519143286359,0.0143804050473967,0.00114956250402734
"ARK72_HUMAN",0.0137151157338081,0.00120385978228706,8.39760682478669e-06
"ARK73_HUMAN",0.0110777266421792,0.000998199490908161,0.0033463283715457
"ARK74_HUMAN",0.0127021880515329,0.00220576442972379,0.00019455679307229
"AKT1_HUMAN",0.0141576086829899,0.000536416238965313,0.000160014487651534
"AKTS1_HUMAN",0.00239215169757475,0.0130937744840338,0.00138966483334295
"AKT2_HUMAN",0.000123943311818641,0.0115870901251711,0.00560853422340561
"AKT3_HUMAN",7.4296765643889e-05,0.0160622846662773,0.00113043303596196
"AKTIP_HUMAN",0.00841887169249092,0.000535619591675156,0.00697019815399104
"HEM2_HUMAN",0.000221942433196718,8.20801998202002e-07,0.0172385613756699
"HEM1_HUMAN",0.00287298695461272,0.00848727570369539,0.00548925115432138
"HEM0_HUMAN",0.00945436484580008,0.00316585062057492,0.00307495758928285
"ALBU_HUMAN",0.0131670998340925,0.00098803785418208,0.000877456342127798
"CD166_HUMAN",0.0143826923955277,0.000421877959111185,9.05874938308035e-06
"A16A1_HUMAN",0.00109427855916767,3.00903908077332e-06,0.0162012606806374
"P5CS_HUMAN",0.00268660428961776,0.00964114908682598,0.00454059430297272
"AL1A1_HUMAN",0.00802449223222576,0.000102540879265831,0.00787721522468401
"AL1A2_HUMAN",0.00854550723080019,0.00010431694311845,0.00725719723290091
"AL1A3_HUMAN",0.00804232336998263,0.00608122294782317,0.00179479242388844
"AL1B1_HUMAN",0.000240238491245844,0.0163221919238793,0.000670035305137764
"AL1L1_HUMAN",0.00421776819863884,0.0101102594145917,0.00224818094857485
"AL1L2_HUMAN",0.0137055796156279,0.000707043185290209,0.000523391893243122
"ALDH2_HUMAN",0.00235179700611373,0.000374550439558607,0.0143324616887947
"AL3A1_HUMAN",0.00850114601515859,0.0012344035482895,0.00616413825183629
"AL3A2_HUMAN",0.00653037034031812,0.000606981637977366,0.00913867721949712
"AL3B1_HUMAN",0.0083054692457542,0.00704620973270974,0.000504237071326371
"AL3B2_HUMAN",0.00479475745577055,0.0115278759033261,0.000126348651927764
"AL4A1_HUMAN",0.0085129543635639,0.00143404356392374,0.00594772927250945
"SSDH_HUMAN",0.011120022885905,0.0042050381146443,4.50068172755392e-05
"MMSA_HUMAN",0.00422178581873869,0.00116994996708306,0.0113072148603166
"AL7A1_HUMAN",0.00665992151635335,0.00540774944810421,0.00411787616946058
"AL8A1_HUMAN",0.00160728120109834,8.95186630099139e-08,0.0155955103029483
"AL9A1_HUMAN",0.0115062522549024,0.00271343141160517,0.00109893125571904
"ALDOA_HUMAN",0.0136071321663774,0.00125069345824424,8.90463846889922e-05
"ALDOB_HUMAN",0.000942863930782396,0.00199793798852758,0.0143584390472366
"ALDOC_HUMAN",0.0122886651212534,0.00287992616672144,1.75415295133649e-06
"AG10A_HUMAN",0.000692808933331747,0.00443642185142628,0.0121829787838752
"AG10B_HUMAN",0.00330042110645809,0.00611872808677793,0.00738333751373412
"ALG12_HUMAN",0.00428513802845051,0.0122417142734167,7.34592788220721e-06
"ALG13_HUMAN",0.0109000163798277,0.00267041760082184,0.00186187659138286
"ALG14_HUMAN",0.0140708258100504,0.000146361733949217,0.000658430169611503
"ALG1L_HUMAN",0.00422432838907486,0.00777101783893893,0.0046119501581064
"AG1L2_HUMAN",0.00550093502368178,0.006516591399685,0.00436892899446737
"ALG2_HUMAN",0.012315782428653,0.00234674346726515,0.000510125245265611
"ALG3_HUMAN",0.00345159054280568,0.0119163435767177,0.00132626798449625
"ALG5_HUMAN",0.000198090239934953,0.00758419139731373,0.00957874456176592
"ALG6_HUMAN",0.00960403180461716,0.00563424393725945,0.000394879240737494
"ALG8_HUMAN",0.0122498934164385,0.00291127426998768,1.59781322683616e-05
"ALG9_HUMAN",0.000102938794817949,0.0050094206666831,0.0123019835848228
"ALK_HUMAN",0.00464493367238039,0.0113042774800786,0.000530811055606558
"ALKL1_HUMAN",0.0029211542301903,0.00133866753483934,0.0126794488207338
"ALKL2_HUMAN",0.00511042700398547,0.000220927973477914,0.0112149163817906
"ALKB1_HUMAN",0.000363259211991287,0.0111935427846953,0.00572355407601903
"ALKB2_HUMAN",0.00197421786867206,0.00312840983818353,0.0119885851316468
"ALKB3_HUMAN",0.00555107395454491,0.0043593454389284,0.00649647975733033
"ALKB4_HUMAN",0.0138498088207062,0.00104404082948017,1.06022187860034e-05
"ALKB5_HUMAN",8.29220052268837e-05,0.0106320299978001,0.00662546088982884
"ALKB6_HUMAN",0.00018488703858582,0.0166278748629614,0.000425808012319266
"ALKB7_HUMAN",0.00759683690314742,0.00818201223303315,0.000193583134581984
"ALKB8_HUMAN",0.00711944482919554,0.00792467028758585,0.00102093574326795
"ALLC_HUMAN",0.00812555676876539,0.00112868545339231,0.00671697712213406
"ALMS1_HUMAN",0.014011047172053,0.000343066544701148,0.000529939446078112
"LOX12_HUMAN",0.00123901684247673,0.0139001032841607,0.00194046605484181
"LX12B_HUMAN",4.94098028964125e-05,0.00932581436615792,0.00798948350813226
"LOX15_HUMAN",0.0140286854677352,0.000197132098960616,0.000656960711769066
"LX15B_HUMAN",0.000294568009653664,0.0120424701563281,0.00494440702853961
"LOX5_HUMAN",0.00175784256417877,0.0132648628474425,0.0019688613267479
"AL5AP_HUMAN",0.00108787458478933,0.015951528580599,4.00445107615536e-05
"LOXE3_HUMAN",0.00602757022020088,0.00722629476622196,0.00302453644704693
"PPBN_HUMAN",0.0117525998222865,0.0032096140116397,0.000303587894743406
"PPBI_HUMAN",7.13800772007687e-06,0.0102210669200251,0.00713202308818404
"ALPK1_HUMAN",0.00455752397103612,4.20567692218997e-05,0.0120523128905426
"ALPK2_HUMAN",0.00990229595002087,0.00421032733615839,0.00148455490657224
"ALPK3",0.00496422121089519,0.00808228099649087,0.00341845771511505
"PPBT_HUMAN",6.36209009274003e-05,0.00269548116786717,0.0146945384840277
"PPB1_HUMAN",0.00137413018795064,0.00635856865188996,0.00942585060420693
"ALS2_HUMAN",0.000156488226038373,0.00289662472398711,0.0143804235705053
"AL2CL_HUMAN",0.0144490092467149,9.29231731664642e-05,0.000263868198851191
"ALX1_HUMAN",0.000110528004447437,0.0163604900175455,0.000785117936579491
"ALX3_HUMAN",0.00677364333435639,3.51584984797186e-05,0.00942974003416065
"ALX4_HUMAN",0.00259028485158694,0.013757944924402,0.000481222696793329
"THOC4_HUMAN",0.0114569299741528,0.000877711149020945,0.00301853216342424
"AMACR_HUMAN",0.0129795726897155,0.000131304148393729,0.00196853689755174
"AMBN_HUMAN",0.00326056750374393,0.0134265914585213,2.1820166779702e-05
"AMBP_HUMAN",0.00156958475923643,0.000303134804066019,0.015333008305547
"AMRA1_HUMAN",0.000685602391289479,0.000242088055702976,0.0164437995247351
"DCAM_HUMAN",0.00376362541811551,0.0128558796083685,3.50503013355041e-06
"HUTI_HUMAN",0.00733404652431806,0.00658203364383904,0.00212747955183951
"AMELX_HUMAN",0.00218278194256976,0.00340843279689035,0.0114572197194879
"AMELY_HUMAN",1.41086382784558e-05,0.00146588386362146,0.0159998695414575
"AMER1_HUMAN",0.00559422802828718,0.000285861871263733,0.0105750249076894
"AMER2_HUMAN",0.00246789184986999,0.00528628958096074,0.00921512326438182
"AMER3_HUMAN",0.00692893135227207,0.00872960129300111,0.000430942647572422
"AMFR_HUMAN",0.00720403007605617,0.00130852348712811,0.00762810496761483
"A0A348FVH8_HUMAN",0.0118063134275263,0.000729885902942512,0.00275383364187945
"AMHR2_HUMAN",0.0101446358629402,0.000157585572035643,0.00530572509662596
"AMGO1_HUMAN",0.00713169444289965,0.00676827082864147,0.00217877349071284
"AMGO2_HUMAN",0.00260296090327467,0.0123486535968488,0.0018949394878974
"AMGO3_HUMAN",0.0029531600717111,0.00260895470434325,0.0113536383337233
"AMMR1_HUMAN",0.0065423383045853,0.00926333253815221,0.000348556235514183
"AMERL_HUMAN",0.000226339500244573,0.010268756595474,0.00682357818336565
"AMNLS_HUMAN",0.00552402626233291,0.0103035066070461,0.000502306273679965
"AMN1_HUMAN",0.00227475978875731,0.0138559328087311,0.000756271847355481
"AMOT_HUMAN",0.0142545755701218,0.000366641054254851,0.000217077388707833
"AMOL1_HUMAN",0.0114571880443706,0.00376216912148546,9.39252365449943e-05
"AMOL2_HUMAN",0.00764796557716037,0.00678684698167566,0.00154735224812954
"AMPD1_HUMAN",3.92743215096928e-05,0.00895528114258331,0.008377161263683
"AMPD2_HUMAN",1.82068443993681e-06,0.0136970015358813,0.00361438506709251
"AMPD3_HUMAN",0.0135027318089192,0.00134556107538213,0.000116746026940356
"AMPH_HUMAN",0.00614267334012808,0.00943395327154899,0.00064980660512065
"GCST_HUMAN",0.0042667754784609,0.00278095603152185,0.00962057303623722
"AMTN_HUMAN",2.40483474723999e-05,0.00521789291834982,0.0121842402538011
"AMY1A_HUMAN",0.00630567544647681,0.00978307584269921,0.000102449283285598
"AMY2B_HUMAN",0.00169785330455384,0.000135418894348451,0.0153508420810471
