"","Dim.1","Dim.2","Dim.3","Dim.4"
"DSRAD_HUMAN",0.00127187280228662,0.00388290173891552,0.0049640481265113,0.013323257685797
"RED1_HUMAN",0.00295101987280639,0.00574933450824647,0.0116603279720295,0.00146025215621623
"RED2_HUMAN",0.0114016619370775,0.00317865074313843,0.00597903704700157,5.54428440068746e-05
"ADAT1_HUMAN",0.00704697312264429,0.000838726792193559,0.00253171880077292,0.0122987749333893
"ADAT2_HUMAN",0.0038082025447665,0.00462833029773221,0.00962953442510261,0.0039751200051357
"ADAT3_HUMAN",0.0158867338970661,0.000738364597208596,0.00109008178949744,0.00269418383760704
"ADCK1_HUMAN",0.00382624087820743,0.01082575111306,0.000779695692909151,0.00634427122139241
"ADCK2_HUMAN",0.0119275295065012,0.00560173868931354,0.0019605742210827,0.000938766613455691
"ADCK5_HUMAN",0.00799794240077495,0.000580805059619278,0.00395317044376211,0.00980669952663176
"ADCY1_HUMAN",0.00305164764103764,0.000253730944401826,0.0139846141380661,0.00536421981960087
"ADCYA_HUMAN",0.0053495339731522,0.0124520298178517,0.000482742150861425,0.00276257572735448
"ADCY2_HUMAN",0.010597018403015,0.00596304222610829,0.00347733714198715,0.0005189359702473
"ADCY3_HUMAN",0.00445807003951759,0.00181527432386106,0.000108373104493544,0.0171408773516483
"ADCY4_HUMAN",0.00973054214614073,0.00958030975630531,0.000809930949182486,0.0002426283823711
"ADCY5_HUMAN",0.00739682801575202,0.00171661548630468,0.012194778320463,2.54211836085551e-05
"ADCY6_HUMAN",0.000914027609732985,0.000323206032515317,0.0200261957862401,0.00128900820958805
"ADCY7_HUMAN",0.0052945877728541,0.0133650302432396,0.00013737817252608,0.00211756989264801
"ADCY8_HUMAN",0.00637151178101909,0.00332921523846834,0.0020491741012402,0.0107010362003582
"ADCY9_HUMAN",0.00420444637950818,0.00295969732841942,0.00254918551868121,0.0133672159600302
"PACA_HUMAN",0.00481354277643913,1.16398449190542e-05,0.000361878824636455,0.0185762895061178
"PACR_HUMAN",0.0162669212061711,0.00251282979619574,9.22372832749219e-05,0.00118023533717051
"ADDA_HUMAN",0.0109587491034321,0.00706911388481444,3.2028617642145e-06,0.00259329962169923
"ADDG_HUMAN",0.00196186793130222,0.0117935385015988,9.7647420615585e-05,0.00832792622264972
"ADGB_HUMAN",0.0096866086736958,0.00117663638730165,0.00843908276883359,0.00192556574916693
"AGRA1_HUMAN",0.00670381721831545,0.0118891799222977,0.00197688804529483,3.99555439362396e-05
"AGRA2_HUMAN",0.00874593107453405,0.0111263762183438,0.000379861688003778,0.000120850067449094
"AGRA3_HUMAN",0.0143545964561666,0.000372719011808298,0.00522499115720907,0.000491638971112309
"AGRB1_HUMAN",0.0110672436231181,0.00157343468210285,0.00627227136772374,0.00209185815231872
"AGRB2_HUMAN",0.000201691670568843,0.016083322369133,0.00418132185607128,0.000864526451467801
"AGRB3_HUMAN",0.0151102152276116,0.00378331521830541,0.00108961993128456,2.06549324371936e-05
"AGRD1_HUMAN",0.00631473122592151,0.0121612554415071,0.000495765556528658,0.00186117247316514
"AGRD2_HUMAN",0.0118410475839755,6.82070644373029e-05,0.00723313871190007,0.00184322522935815
"AGRE1_HUMAN",0.000888481271947085,0.00157957216138937,0.00227223954088965,0.0195897912973911
"AGRE2_HUMAN",0.00443389999292259,0.00420328518957454,0.00252354321249348,0.0116029955444473
"AGRE5_HUMAN",0.011194287651668,0.000448425434508961,0.00118768577518346,0.0089501742658401
"AGRF1_HUMAN",0.0102845045613633,3.95777700193422e-05,0.0081427158573826,0.00285960617297829
"AGRF2_HUMAN",0.0105904931910743,0.000624020032730179,0.0065725012710854,0.0035126290615588
"AGRF3_HUMAN",0.000188614115483655,0.0108703505848786,0.00783389823054062,0.00309362704296371
"AGRF4_HUMAN",0.00428714679734765,0.00877518207324201,0.00172215600731954,0.00717445048215974
"AGRF5_HUMAN",0.000141886984614518,0.0182102472095473,0.00262867090950454,0.000108047116025322
"AGRG1_HUMAN",0.00298295769596873,0.0077378100979581,0.00940013881546423,0.00154137592112943
"AGRG2_HUMAN",4.97159548118691e-05,0.0182906543114667,0.00184447259620184,0.00100308558448777
"AGRG3_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"AGRG4_HUMAN",0.00047348652659868,0.0137888014816549,5.20259548244215e-05,0.00788224767313395
"AGRG5_HUMAN",0.0165233137051054,0.000903681889090844,0.00147049411125556,0.00125504670825052
"AGRG6_HUMAN",0.00703791783046293,6.91869597262022e-05,0.00248809141487416,0.0132863687012719
"AGRG7_HUMAN",0.00734519680127647,0.00882212327594354,0.000632541072580117,0.00441179536642517
"AGRL1_HUMAN",0.0125693451119432,0.000917838701385863,0.000782963776015618,0.0070727258520713
"AGRL2_HUMAN",0.000123497146399053,0.0146198043998663,0.00651616396262706,0.00012689131156977
"AGRL3_HUMAN",0.00564678416447658,0.00224314855924722,0.000983790306827412,0.0141259885751206
"AGRL4_HUMAN",0.0134546789121128,0.00254811214914641,0.00363978406904417,0.000789982525782932
"AGRV1_HUMAN",0.0151086409772641,0.00201952133374813,0.000151242817358232,0.00319379846799991
"ADH1A_HUMAN",0.0155202003378934,0.00113069390804214,0.00332681986603998,0.000199000718659675
"ADH4_HUMAN",0.012617076544864,0.00183932436687451,0.000567273969127732,0.00614138244460288
"ADHX_HUMAN",0.00381794383221675,0.000873673428409216,0.00284774163551183,0.0160438920922046
"ADH6_HUMAN",0.00402717937037365,4.99276198690766e-05,0.00264240557754213,0.0169971598862346
"ADH7_HUMAN",0.000230398331492623,0.00680867691217264,0.00229282696179001,0.0141088537023465
"HOT_HUMAN",0.0123926850450243,0.00138042935467968,0.00672567223059939,0.0001201450720251
"MTND_HUMAN",0.000180037478317652,0.0140659565471195,0.00684792834214345,0.000352191058198461
"ADIG_HUMAN",0.00261995475123438,0.00267889178980265,0.0101628058288155,0.00725344144209844
"ADIPO_HUMAN",0.00752788210507367,0.0110454750573368,0.00182448123694083,0.000170138750055471
"PAQR1_HUMAN",0.0123892824923527,0.00103478280630708,0.00565494166920574,0.00173409220954489
"PAQR2_HUMAN",0.00211240784614318,0.00371768449983934,0.00733627777003897,0.00980164122693444
"ADIRF_HUMAN",0.000889154706785657,0.00424698712776566,0.00561575680741398,0.0126489543692919
"ADK_HUMAN",0.000934365352290381,0.00458397775016532,0.0121251575487464,0.00493188559226857
"ADML_HUMAN",8.00060002993963e-05,0.0153988922929722,0.000480010779054063,0.00596945759145885
"ADM2_HUMAN",0.0148663872924867,0.000829100627264854,0.00218930902999072,0.00266804190742036
"ADM5_HUMAN",0.000880066308546092,0.00640479634968902,0.00953815464049359,0.00568974935991967
"ADNP_HUMAN",0.00627728093067329,0.00607367019127733,0.00769418719450801,0.00122460992951021
"ADNP2_HUMAN",0.00236634475432819,0.0160194429984349,0.00102933903742933,0.00167864742782731
"AEDO_HUMAN",0.00050098149395485,0.00737019934299602,0.0101520822350398,0.00432823609208118
"AA1R_HUMAN",0.00434656367495063,0.011095445580759,0.00486737798521771,0.00079760992675745
"AA2AR_HUMAN",0.00864795975381901,0.000427461667773019,0.00735604826221494,0.00536661760362003
"AA2BR_HUMAN",5.87596845553268e-06,0.0143511717866011,0.0053475618455639,0.00190349976917885
"AA3R_HUMAN",0.00251451002658546,0.00214522858708989,0.0171567488115004,0.000238833806970796
"ADPGK_HUMAN",0.00384648430693922,0.000815548683946196,0.00659052376863375,0.0119070118014802
"ADPRH_HUMAN",0.0154331319831778,0.00296341097255243,0.000353175105116043,0.00141534323206584
"ARHL1_HUMAN",0.0143427847753633,0.000536987631235359,0.00123094484118191,0.0047591274616262
"ADPRS_HUMAN",0.00981764304255164,0.00236656906881524,0.00260991144128447,0.00681866778173868
"ADPRM_HUMAN",0.00139109083184534,0.0151353032553841,0.000153476095527187,0.0049702408336178
"ADA1A_HUMAN",0.00426474220853371,0.000881509156433564,0.0115945473832487,0.00571568998769876
"ADA1B_HUMAN",0.0042881066956646,0.00998110810069213,0.00667367408252447,0.000202799158580566
"B0ZBE0_HUMAN",0.012479308623151,0.00370849078676797,0.000296407058361754,0.00436726200768445
"ADA2A_HUMAN",0.00522754339268545,0.0119074967487562,0.000459639212125093,0.00360091813512924
"ADA2B_HUMAN",0.0104914486841349,0.00150254636044978,0.00495227460272195,0.00438619554027189
"ADA2C_HUMAN",0.00972497771285841,0.00449994352673685,0.00272377007406797,0.00423965688634431
"ADRB1_HUMAN",0.00666605529808432,0.00477979775836028,0.00832482208291305,0.00158280588707054
"ADRB2_HUMAN",0.00027542868020792,0.000250141007312565,0.0182674151259233,0.00415538690785434
"ADRB3_HUMAN",0.00897629399278465,0.000660608539246264,0.00239785312496011,0.0101893497402688
"ADRM1_HUMAN",5.89196065896547e-05,0.000606028847980603,0.0191263555380032,0.00304699100017647
"PUR8_HUMAN",0.00946816891323313,0.00929058367673138,0.00146713785451504,0.000195836227318516
"PURA1_HUMAN",0.00692703253173426,0.00761583117523452,0.00075160081463607,0.00626889340791943
"PURA2_HUMAN",0.00245483329258985,0.0088925982770749,0.00822801145361611,0.00213277629935081
"ADTRP_HUMAN",0.0020413010807515,0.000118704141998712,0.00174097409325058,0.0204644197783953
"AEBP1_HUMAN",0.0189630368907254,8.42097400642581e-05,0.000229158679021559,0.000498206029117074
"AEBP2_HUMAN",0.0112494833404177,0.00449779376038065,0.00231324337349481,0.00274537760260695
"AEN_HUMAN",3.90729307468861e-06,7.86406825422052e-05,0.0151338409931272,0.00820166984362419
"AFAP1_HUMAN",0.017478643015276,0.00046680414293686,0.000441568304339447,0.00170333950545954
"AF1L1_HUMAN",0.0162585223482237,0.000911882683564033,0.00196453277504955,0.00103412976273737
"AF1L2_HUMAN",0.00493044091734736,0.0120359913217177,0.00381790208432151,8.50353679833254e-05
"AFAD_HUMAN",0.00205384540816403,0.00286207169832748,0.00879392075043048,0.00928365748113017
"AFF1_HUMAN",0.000254098798538288,0.0176777709056729,0.00138038318805063,0.00199677543281554
"AFF2_HUMAN",0.0189511557024471,3.11181566902433e-05,1.00392418253451e-05,0.000821568171341405
"AFF3_HUMAN",0.0130656826576051,0.00180148358340242,6.21605853101964e-05,0.00617472276281084
"AFF4_HUMAN",0.00940219046534074,0.00735694823411548,0.00277561703778597,0.00115269064625342
"AFG1L_HUMAN",0.00259963123883091,0.0061723100425132,0.0110819558525573,0.00204541778215405
"AFG32_HUMAN",0.00307275981742177,0.00701614671659319,0.00299221564572423,0.0094358694578112
"AFAM_HUMAN",0.00139239045864018,0.00165796456740048,2.30800800310187e-06,0.0213785873005752
"KFA_HUMAN",7.97528295136939e-05,0.000544404667404104,0.000155882605548298,0.0242321185952451
"FETA_HUMAN",0.000599826737714869,0.00358152783475867,0.0085569864419129,0.010544574322267
"AFTIN_HUMAN",0.00839599319462065,0.00738401368272863,0.00278152262575361,0.00240335757520512
"ASPG_HUMAN",0.01683807711997,7.17495727000467e-09,4.21436821845591e-07,0.00357857298868974
"AGAP1_HUMAN",3.85390244416314e-05,0.00211020604309043,0.0043275493185621,0.0177497817663727
"AGAP2_HUMAN",0.00692002545150189,0.000414420671141261,9.34543563644474e-05,0.0156896443372424
"AGAP3_HUMAN",0.00411154977251145,0.000849607933469354,0.0154806136211578,0.0016205223966439
"AGAP9_HUMAN",0.000583277283143447,0.0101759543832402,0.00124932334016698,0.0107612851297268
"CBPC4_HUMAN",0.0122293161588032,0.00571919466039734,0.00103344293636486,0.00144339636743714
"CBPC2_HUMAN",0.00849675693358352,3.91055902322187e-06,0.0102199885725227,0.00287976656671524
"CBPC3_HUMAN",0.0126297955867669,0.00464444053617436,0.00029304895803363,0.00305017610539582
"CBPC6_HUMAN",0.010568816664174,0.00304818228692916,0.00248664264638725,0.00517166034861472
"CBPC5_HUMAN",8.99227675573802e-05,0.0062035974162355,0.0102581626242697,0.0061428567220649
"RAGE_HUMAN",0.0185488108061607,0.000775667492521774,0.000390927664056733,1.56842388583552e-05
"AGFG1_HUMAN",0.0153577376645092,0.000942542084255942,0.00278352349565418,0.00123936701334788
"AGFG2_HUMAN",0.000113500718290664,0.00820479292341117,0.0113878146563938,0.0024422876414884
"AGGF1_HUMAN",9.10342936280845e-05,0.0161409831204024,0.00460771789635438,0.000461787646706638
"GDE_HUMAN",0.014080445737403,0.00447226735248832,0.00109869050081218,0.000500371657900542
"SPEB_HUMAN",0.0100338448010338,0.00277846212467311,0.00737745928252151,0.000732971059656143
"ALKMO_HUMAN",0.0157834147014389,0.00287129381622929,6.47977585827281e-05,0.00139863986859899
"AGO1_HUMAN",0.00287446972129326,0.00557767246748138,0.00908914178355956,0.00463016006874302
"AGO2_HUMAN",0.000801326538507489,0.00229498191004562,0.019152049609082,3.12942246337782e-05
"AGO3_HUMAN",0.00145033648285767,0.000291097392227974,0.0107406407466258,0.0109864909038895
"AGO4_HUMAN",0.00608613391064075,0.00221052492872908,0.00549959934550503,0.0085704185898556
"PLCA_HUMAN",0.00572083242835506,0.00410774157879306,0.00303914536923885,0.009493889636418
"PLCB_HUMAN",0.00409985792754793,0.00327067843742227,0.0086828577277572,0.00629217167637642
"PLCC_HUMAN",0.00792798813955666,0.00023017059734256,0.00255163597111453,0.011880564933467
"PLCD_HUMAN",0.00139118198154211,0.010124737634609,0.00641487584230026,0.0040316969171337
"PLCE_HUMAN",0.0097261946765472,0.00198493239634419,0.00921855594497798,3.22235462151517e-05
"ADAS_HUMAN",0.00260950556022714,0.0162082590574624,0.00141536872007906,0.000709264256598403
"AGR2_HUMAN",0.00659409793460335,0.00937556387844252,0.00390794322420755,0.00105812215590205
"AGR3_HUMAN",0.00378774227873435,0.00514853665958579,0.00988610024068096,0.00308857169728168
"AGRIN_HUMAN",0.00869183192004847,0.00506979302271459,0.00319158708228334,0.00435608117957107
"AGRP_HUMAN",7.3485053714714e-05,0.00107955462407785,0.0191272340809101,0.00245669323178524
"ANGT_HUMAN",0.0136244688120826,0.00633866074353294,2.76360071740441e-06,5.68222619998538e-05
"CBPC1_HUMAN",0.00566537788032995,0.00148462036795756,0.0138340779258476,0.000698013099340653
"AGTR1_HUMAN",0.00410001967530184,0.000429933959628373,0.00997822994216176,0.00827200338516149
"AGTR2_HUMAN",0.00887358554841743,0.00950084724817336,0.00209292235890066,7.38380850563498e-06
"ATRAP_HUMAN",0.00906700157508067,0.00141236855739835,0.0101819027360328,0.000493859118839137
"SPYA_HUMAN",7.80877115136837e-06,0.00358877761306011,0.0186882186594661,6.1803072493197e-06
"AGT2_HUMAN",0.00122467640943558,0.00340386979699854,0.0125433657783244,0.00551589898996639
"ELYS_HUMAN",0.0132894489116857,0.00261841155434949,0.000503988572728911,0.00441109011507838
"SAHH_HUMAN",0.00560062590839264,0.00749577500360664,0.00803037783861068,3.6494523263616e-06
"SAHH2_HUMAN",0.01376443959511,0.000514984003975371,0.00319041804631153,0.00334372176731122
"SAHH3_HUMAN",0.00106393660530097,0.00174487590949483,0.00012442595241011,0.0215588334543756
"AHDC1_HUMAN",0.00516501128621388,3.32694891280201e-06,0.0144648310940338,0.00242174581366463
"AHI1_HUMAN",0.00434207668152867,0.000982476890531371,0.00767990792405497,0.00985670643290042
"AHNK_HUMAN",0.00515959676674092,0.0113075816793523,0.00441325734795157,5.71853179255987e-06
"AHNK2_HUMAN",0.00266164123713472,0.00465386461770994,0.0120718062115934,0.00269288225247709
"AHR_HUMAN",0.0145504542857866,0.00438003090970341,0.00106592348578514,4.55231293724278e-05
"AHRR_HUMAN",0.00557898795431688,0.000426611523330064,0.00739119709243985,0.00926265248648759
"AHSA1_HUMAN",1.35889836702919e-05,0.0193290425507189,0.000279003613183868,0.00154233390585978
"FETUA_HUMAN",0.00182428043918842,0.000451761102659621,6.05935851958361e-09,0.0222811029860555
"AHSP_HUMAN",0.000265849755807944,0.0147786772771399,0.000850807670556325,0.00606548860980829
"AICDA_HUMAN",0.000585103599877804,0.0105177485402745,0.000516391428905748,0.0111637055273516
"AIDA_HUMAN",0.000417257969109584,0.0159497259100553,0.00430204457029086,0.000614671762704437
"AIF1_HUMAN",0.000252675304593488,0.00261877451312327,0.0070092387942774,0.0138743660567392
"AIF1L_HUMAN",0.0131823535172117,0.00370191754856097,0.000212072523523554,0.0035679050723706
"AIFM1_HUMAN",0.000788966298768985,0.00234658366984522,0.000367223895493662,0.020915669604624
"AIFM2",0.00224827522737358,0.0112683502672183,0.00722474112579666,0.000652421444657803
"AIFM3_HUMAN",0.00117053916699802,0.0098781395369674,0.0100290269266292,0.000584704495422454
"AIG1_HUMAN",0.000698603675107896,0.00977535136211703,0.0071812842228297,0.00448661349880473
"AIM2_HUMAN",0.000926633574702915,0.00657566198883316,0.00155079552802044,0.0143239407532882
"AIMP1_HUMAN",0.00221509037459033,0.00444717168567566,0.00959057686703726,0.00627908397496388
"AIMP2_HUMAN",0.000253301595566431,0.00109488936207715,0.0185537304452599,0.00284672098583513
"AIP_HUMAN",0.00188341169029384,0.0112919604336847,0.00781682738686158,0.000431970998547601
"AIPL1_HUMAN",0.00718804275571236,0.00112819334230912,0.0115489290881759,0.00172180411592196
"AIRE_HUMAN",0.019562313670226,1.32212677203324e-05,6.34786419799737e-05,1.36446611721428e-07
"AJAP1_HUMAN",0.00252816399043943,4.7691987871044e-06,0.00411592379763226,0.017331351268911
"AJM1_HUMAN",0.0149569120382948,0.0014615425701357,4.62583644568494e-05,0.00417770176889455
"AJUBA_HUMAN",0.0168293905819998,0.00019698610458825,0.00276378122666156,0.000273295581613163
"KAD1_HUMAN",0.000522534286444835,0.00120702377729108,0.00489449507726006,0.0175860551605725
"KAD2_HUMAN",0.00493953918996827,0.0048577938480012,0.0114620242503042,0.000206485657694564
"Q7Z531_HUMAN",0.0115358501803158,0.00443469427380521,0.000211893880968973,0.00479571754148128
"A0A384N647_HUMAN",0.00175226959737153,0.0159203529228062,0.00299854149341769,0.000391101086506484
"KAD5_HUMAN",0.00332898279968548,0.00601532782838875,0.0112185971798141,0.00114737695955393
"KAD6_HUMAN",0.00111534504238768,0.00134804416162396,0.0153761983761784,0.00497709168507393
"KAD7_HUMAN",0.00199943220847145,0.00871049708426892,0.00144416895763456,0.0104948111906741
"KAD8_HUMAN",0.00319704335580672,0.00538088216329029,0.00304627439240215,0.0111869753538358
"KAD9_HUMAN",5.94834551596454e-05,0.0193926788738477,0.000771841886461826,0.000857674793308453
"AKAI1_HUMAN",0.00603156160871657,3.88238858711491e-06,0.010359221300248,0.00588484416704995
"AKAP1_HUMAN",0.00351866537615828,0.00637943175610095,0.0107016730464392,0.00104141172236878
"AKA10_HUMAN",0.000299879302574911,0.00939140349089181,3.0570376167046e-05,0.0134280203788765
"AKA11_HUMAN",0.00171393371081448,0.00359627019869302,0.0104334865323062,0.00700775029058605
"AKA12_HUMAN",0.00405605335633171,0.000137160335270301,0.000474022400885274,0.0192711104782667
"AKP13_HUMAN",0.000919318949117195,0.0100036087171556,0.00945018452979362,0.00140051196247215
"AKA28_HUMAN",0.00345146430407217,0.0103097647951833,4.11511500609422e-06,0.00831070028082503
"AK17A_HUMAN",0.00877998237922339,0.00506742629201678,0.00594764932146624,0.00117502970747824
"AKAP3_HUMAN",0.000324450594030339,0.000478353144779099,0.0185415945055405,0.00351202538594883
"AKAP4_HUMAN",0.00105733061750183,0.00113779130120661,0.000883345185461233,0.0214532864264147
"AKAP5_HUMAN",0.0194004245837935,1.20824460223941e-05,9.56968333278921e-05,0.000173138955370508
