"","IDs","Slide_20.B.00423_Glo_ROI_1","Slide_20.B.00423_Glo_ROI_2","Slide_20.B.00423_Glo_ROI_3","Z_scores_Slide_20.B.00423_Glo_ROI_1","Z_scores_Slide_20.B.00423_Glo_ROI_2","Z_scores_Slide_20.B.00423_Glo_ROI_3","hclust_clusters"
"CRIP1_HUMAN","CRIP1@CRIP1_HUMAN",5.16591193893569,5.12515513132229,5.456149034648,-0.460751215272063,-0.686565632694554,1.14731684796661,1
"CRIP2_HUMAN","CRIP2@CRIP2_HUMAN",5.7279204545632,5.5298209465287,5.0703893278914,0.845543431151879,0.258251213206147,-1.10379464435803,3
"CRIP3_HUMAN","CRIP3@CRIP3_HUMAN",3.16992500144231,2.88752527074159,4.27798474729977,-0.374473620367479,-0.75871621758067,1.13318983794815,1
"CRIPT_HUMAN","CRIPT@CRIPT_HUMAN",3.84799690655495,3.15380533607904,3.16992500144231,1.15446161268715,-0.597572601343931,-0.556889011343219,4
"CRIS1_HUMAN","CRISP1@CRIS1_HUMAN",3.30742852519225,2.88752527074159,3.82781902461732,-0.0711100586776498,-0.96254692921358,1.03365698789123,1
"CRIS2_HUMAN","CRISP2@CRIS2_HUMAN",2.16992500144231,2.88752527074159,3.16992500144231,-1.11054716125328,0.28138719546993,0.829159965783351,2
"CRIS3_HUMAN","CRISP3@CRIS3_HUMAN",2.65535182861255,2.78659636189081,3.53605290024021,-0.709928944372595,-0.433705718994091,1.14363466336669,1
"CRLD1_HUMAN","CRISPLD1@CRLD1_HUMAN",3.43295940727611,3.62058641045188,4.0703893278914,-0.839553041258031,-0.266782302914746,1.10633534417278,1
"CRLD2_HUMAN","CRISPLD2@CRLD2_HUMAN",3.75488750216347,3.56071495447448,4.0703893278914,-0.157223687159465,-0.912075056579438,1.0692987437389,1
"CRK_HUMAN","CRK@CRK_HUMAN",4.37155886261196,4.56071495447448,3.68929916053589,0.358591341687416,0.771261632663091,-1.1298529743505,3
"CRKL_HUMAN","CRKL@CRKL_HUMAN",4.09592441999854,3.83794324189103,3.82781902461732,1.15405961310166,-0.543716039790815,-0.610343573310843,4
"CRLF1_HUMAN","CRLF1@CRLF1_HUMAN",3.75488750216347,2.13750352374994,2.37851162325373,1.14363651920116,-0.709918346356829,-0.433718172844336,4
"CRLF2_HUMAN","CRLF2@CRLF2_HUMAN",3.30742852519225,3.43295940727611,4.0703893278914,-0.723937492995433,-0.417092149502472,1.1410296424979,1
"CRLF3_HUMAN","CRLF3@CRLF3_HUMAN",3.16992500144231,3.21723071622067,3.82781902461732,-0.640608889644438,-0.51169025941657,1.15229914906101,1
"CRLS1_HUMAN","CRLS1@CRLS1_HUMAN",3.43295940727611,3.62058641045188,2.70043971814109,0.3735570758603,0.759446241551991,-1.13300331741229,3
"DPYL1_HUMAN","CRMP1@DPYL1_HUMAN",0.84799690655495,1,0.37851162325373,0.326650282557502,0.795827971982541,-1.12247825454004,3
"CRNL1_HUMAN","CRNKL1@CRNL1_HUMAN",3.16992500144231,3.56071495447448,2.70043971814109,0.0608997383733786,0.968158370514716,-1.0290581088881,3
"CRNN","CRNN",3.16992500144231,2.67807190511264,3.16992500144231,0.577350269189626,-1.15470053837925,0.577350269189626,1
"CROCC_HUMAN","CROCC@CROCC_HUMAN",3.43295940727611,2.98185265328974,2.70043971814109,1.06771171773757,-0.153075389497772,-0.914636328239801,3
"CRCC2_HUMAN","CROCC2@CRCC2_HUMAN",2.84799690655495,3.15380533607904,2.94485844580754,-0.858808322446646,1.09786223692612,-0.239053914479475,2
"OCTC_HUMAN","CROT@OCTC_HUMAN",3.16992500144231,3.43295940727611,4.61470984411521,-0.739760376922065,-0.397951784402884,1.13771216132495,1
"CRP_HUMAN","CRP@CRP_HUMAN",2.43295940727611,3.43295940727611,3.68929916053589,-1.13297403403446,0.373413511189118,0.759560522845344,2
"ISPD_HUMAN","CRPPA@ISPD_HUMAN",2.84799690655495,3.49825086752783,3.16992500144231,-0.996704292446901,1.00326344047566,-0.00655914802875858,2
"A0A0C4DFP6_HUMAN","CRTAC1@A0A0C4DFP6_HUMAN",3.54843662469604,3.62058641045188,3.16992500144231,0.421872952695969,0.719932692137946,-1.14180564483392,3
"CRTAM_HUMAN","CRTAM@CRTAM_HUMAN",2.16992500144231,2.67807190511264,2.70043971814109,-1.15389810937073,0.53967486934223,0.614223240028497,2
"CRTAP_HUMAN","CRTAP@CRTAP_HUMAN",3.75488750216347,3.56071495447448,3.68929916053589,0.876610302809532,-1.0892012896297,0.212590986820166,4
"CRTC1_HUMAN","CRTC1@CRTC1_HUMAN",3.65535182861255,4.18586654531133,4.17791779219584,-1.15460186961594,0.590373501867793,0.564228367748146,2
"CRTC2_HUMAN","CRTC2@CRTC2_HUMAN",2.43295940727611,2.88752527074159,2.94485844580754,-1.14865300643113,0.472114942653446,0.676538063777686,2
"CRTC3_HUMAN","CRTC3@CRTC3_HUMAN",4.01792190799726,4.33628338786443,3.95419631038688,-0.414654678599764,1.14062585699746,-0.725971178397694,3
"CRX_HUMAN","CRX@CRX_HUMAN",4.24031432933371,4.30012372456901,4.82781902461732,-0.667368908728341,-0.482381752966495,1.14975066169484,1
"CRY1_HUMAN","CRY1@CRY1_HUMAN",2.84799690655495,3.15380533607904,4.17791779219584,-0.782787009310094,-0.343748232387218,1.12653524169731,1
"CRY2_HUMAN","CRY2@CRY2_HUMAN",3.54843662469604,3.43295940727611,3.82781902461732,-0.269111223129042,-0.837907427419219,1.10701865054826,1
"CRYAA_HUMAN","CRYAA@CRYAA_HUMAN",3.16992500144231,3.49825086752783,2.94485844580754,-0.123679899415939,1.05608713318919,-0.932407233773256,3
"CRYAB_HUMAN","CRYAB@CRYAB_HUMAN",6.11270013274936,6.29829173062012,6.25171909260596,-1.12061809753268,0.801475608661533,0.319142488871152,2
"CRBA1_HUMAN","CRYBA1@CRBA1_HUMAN",2.65535182861255,2.78659636189081,3.82781902461732,-0.676482113637208,-0.472177947429632,1.14866006106684,1
"CRBA2_HUMAN","CRYBA2@CRBA2_HUMAN",3.30742852519225,3.62058641045188,3.82781902461732,-1.06055143717573,0.134772258642987,0.925779178532744,2
"CRBA4_HUMAN","CRYBA4@CRBA4_HUMAN",2.84799690655495,2.98185265328974,4.17791779219584,-0.666333403738076,-0.483533883594889,1.14986728733297,1
"CRBB1_HUMAN","CRYBB1@CRBB1_HUMAN",3.93545974780529,2.98185265328974,3.16992500144231,1.13451313535634,-0.753428421828985,-0.381084713527351,4
"CRBB2_HUMAN","CRYBB2@CRBB2_HUMAN",3.65535182861255,2.88752527074159,2.94485844580754,1.15210415374633,-0.643074567056254,-0.509029586690075,4
"CRBB3_HUMAN","CRYBB3@CRBB3_HUMAN",3.84799690655495,3.0703893278914,3.95419631038688,0.463801804173515,-1.14768794874883,0.683886144575317,1
"CRBG1_HUMAN","CRYBG1@CRBG1_HUMAN",3.30742852519225,3.56071495447448,3.68929916053589,-1.08965457324667,0.21393503338679,0.875719539859882,2
"CRBG2_HUMAN","CRYBG2@CRBG2_HUMAN",3.01792190799726,2.67807190511264,2.37851162325373,1.02032862855041,-0.0419793964058487,-0.978349232144558,3
"CRBG3_HUMAN","CRYBG3@CRBG3_HUMAN",3.54843662469604,3.83794324189103,3.53605290024021,-0.540725974769569,1.15394182662728,-0.613215851857718,3
"CRGA_HUMAN","CRYGA@CRGA_HUMAN",2.84799690655495,3.67807190511264,4.17791779219584,-1.07181110213716,0.163862917756699,0.907948184380464,2
"CRGC_HUMAN","CRYGC@CRGC_HUMAN",3.30742852519225,2.88752527074159,3.82781902461732,-0.0711100586776498,-0.96254692921358,1.03365698789123,1
"CRGD_HUMAN","CRYGD@CRGD_HUMAN",2.16992500144231,2.98185265328974,3.16992500144231,-1.13648030640394,0.391295571857938,0.745184734545996,2
"CRGN_HUMAN","CRYGN@CRGN_HUMAN",2.65535182861255,3.15380533607904,4.4594316186373,-0.823819972222832,-0.288797149591567,1.1126171218144,1
"CRYGS_HUMAN","CRYGS@CRYGS_HUMAN",3.30742852519225,3.62058641045188,3.82781902461732,-1.06055143717573,0.134772258642987,0.925779178532744,2
"CRYL1_HUMAN","CRYL1@CRYL1_HUMAN",3.54843662469604,3.49825086752783,3.95419631038688,-0.47406963527725,-0.674800411819567,1.14887004709682,1
"CRYM_HUMAN","CRYM@CRYM_HUMAN",3.93545974780529,3.43295940727611,5.27426166125705,-0.292890899550997,-0.82085036367567,1.11374126322667,1
"QOR_HUMAN","CRYZ@QOR_HUMAN",4.37155886261196,4.14567745519564,3.68929916053589,0.870971709709418,0.221062856715416,-1.09203456642483,3
"QORL1_HUMAN","CRYZL1@QORL1_HUMAN",4.01792190799726,3.88752527074159,3.82781902461732,1.09891109117351,-0.2423793168228,-0.856531774350703,4
"CISY_HUMAN","CS@CISY_HUMAN",3.93545974780529,4.22496636500027,3.68929916053589,-0.0538876898561696,1.02585429519952,-0.971966605343346,3
"CSAD_HUMAN","CSAD@CSAD_HUMAN",3.30742852519225,4.01792190799726,4.8923910259134,-0.963796493105088,-0.068848737015002,1.03264523012009,2
"CSAG2_HUMAN","CSAG3@CSAG2_HUMAN",4.09592441999854,3.88752527074159,3.68929916053589,1.00823423369641,-0.0166770718150133,-0.991557161881395,3
"CSDC2_HUMAN","CSDC2@CSDC2_HUMAN",3.30742852519225,3.56071495447448,3.68929916053589,-1.08965457324667,0.21393503338679,0.875719539859882,2
"CSDE1_HUMAN","CSDE1@CSDE1_HUMAN",6.05528243550119,6.13545278418517,5.72519581722666,0.383109460150111,0.751801171034177,-1.13491063118429,3
"XPO2_HUMAN","CSE1L@XPO2_HUMAN",3.75488750216347,3.62058641045188,4.4594316186373,-0.421867782951026,-0.719937034206985,1.14180481715801,1
"CSF1_HUMAN","CSF1@CSF1_HUMAN",4.65535182861255,5.12515513132229,5.12515513132229,-1.15470053837925,0.577350269189626,0.577350269189626,2
"CSF1R_HUMAN","CSF1R@CSF1R_HUMAN",2.65535182861255,2.67807190511264,3.36457243229586,-0.605304699638493,-0.54893714368491,1.1542418433234,1
"CSF2_HUMAN","CSF2@CSF2_HUMAN",3.16992500144231,3.15380533607904,3.36457243229586,-0.507280747282449,-0.644691236944435,1.15197198422688,1
"CSF2R_HUMAN","CSF2RA@CSF2R_HUMAN",3.84799690655495,3.36457243229586,4.17791779219584,0.12508039532419,-1.05665597111565,0.93157557579146,1
"IL3RB_HUMAN","CSF2RB@IL3RB_HUMAN",2.84799690655495,3.73335434061383,3.53605290024021,-1.12839224442411,0.776441751242777,0.351950493181329,2
"CSF3_HUMAN","CSF3@CSF3_HUMAN",2.84799690655495,3.29278174922785,2.94485844580754,-0.771892890775056,1.12967759565501,-0.357784704879955,2
"CSF3R_HUMAN","CSF3R@CSF3R_HUMAN",2.65535182861255,3.92599941855622,3.95419631038688,-1.15449201685687,0.558242396658055,0.596249620198814,2
"CGAT1_HUMAN","CSGALNACT1@CGAT1_HUMAN",3.30742852519225,4.18586654531133,4.53605290024021,-1.10964088074349,0.278192826354061,0.831448054389426,2
"CGAT2_HUMAN","CSGALNACT2@CGAT2_HUMAN",4.37155886261196,4.06177619758669,4.0703893278914,1.15435644680471,-0.601589190001406,-0.552767256803302,4
"CSH2_HUMAN","CSH2@CSH2_HUMAN",4.01792190799726,4.40599235967584,4.53605290024021,-1.12059518768431,0.319051207332298,0.80154398035202,2
"CSHL_HUMAN","CSHL1@CSHL_HUMAN",3.84799690655495,3.78659636189081,3.95419631038688,-0.176112792800858,-0.900244273010915,1.07635706581177,1
"CSK_HUMAN","CSK@CSK_HUMAN",4.01792190799726,4.56071495447448,4.0703893278914,-0.662754200554799,1.15025905284152,-0.487504852286719,3
"CSKMT_HUMAN","CSKMT@CSKMT_HUMAN",3.01792190799726,3.29278174922785,4.0703893278914,-0.810512395962759,-0.306995332022615,1.11750772798537,1
"CSMD1_HUMAN","CSMD1@CSMD1_HUMAN",3.30742852519225,2.78659636189081,2.70043971814109,1.14472352367432,-0.44118996319128,-0.703533560483035,4
"CSMD2_HUMAN","CSMD2@CSMD2_HUMAN",2.84799690655495,1.96347412397489,3.68929916053589,0.0166938558305192,-1.00824241564542,0.9915485598149,1
"CSMD3_HUMAN","CSMD3@CSMD3_HUMAN",4.01792190799726,4.30012372456901,3.95419631038688,-0.395567744227228,1.13727555371342,-0.741707809486194,3
"CASA1_HUMAN","CSN1S1@CASA1_HUMAN",1.43295940727611,2.88752527074159,3.82781902461732,-1.06343806281034,0.142072249146358,0.921365813663981,2
"CSN3","CSN3",2.16992500144231,3.0703893278914,3.36457243229586,-1.12199515120843,0.324681768899325,0.797313382309102,2
"KC1A_HUMAN","CSNK1A1@KC1A_HUMAN",5.33628338786443,5.60584986719498,5.79441586635011,-1.05346090861486,0.117261181326841,0.936199727288028,2
"KC1AL_HUMAN","CSNK1A1L@KC1AL_HUMAN",3.16992500144231,3.49825086752783,3.16992500144231,-0.577350269189627,1.15470053837925,-0.577350269189627,3
"KC1D_HUMAN","CSNK1D@KC1D_HUMAN",4.09592441999854,4.30012372456901,4.17791779219584,-0.928376099079022,1.05882101532102,-0.130444916242006,2
"KC1E_HUMAN","CSNK1E@KC1E_HUMAN",4.60288440871842,4.90689059560852,4.37155886261196,-0.0902348647166381,1.04205938246985,-0.951824517753209,3
"KC1G1_HUMAN","CSNK1G1@KC1G1_HUMAN",3.84799690655495,3.62058641045188,3.53605290024021,1.11436936145618,-0.295200531043772,-0.819168830412406,4
"KC1G2_HUMAN","CSNK1G2@KC1G2_HUMAN",4.49185309632967,4.33628338786443,4.0703893278914,0.902496648820452,0.172550400460942,-1.07504704928139,3
"KC1G3_HUMAN","CSNK1G3@KC1G3_HUMAN",4.01792190799726,3.36457243229586,4.17791779219584,0.381655094842758,-1.13462548206387,0.752970387221108,1
"CSK23_HUMAN","CSNK2A3@CSK23_HUMAN",3.65535182861255,4.5909612413426,3.68929916053589,-0.60904162349904,1.15410966857042,-0.545068045071379,3
"CSK2B_HUMAN","CSNK2B@CSK2B_HUMAN",4.74953426766926,5.06177619758669,4.4594316186373,-0.0244979352620492,1.01202388648822,-0.987525951226178,3
"CS2IP_HUMAN","CSNKA2IP@CS2IP_HUMAN",3.43295940727611,3.21723071622067,2.94485844580754,0.959166539519648,0.077192863079426,-1.03635940259907,3
"CSPG5_HUMAN","CSPG5@CSPG5_HUMAN",3.01792190799726,1.96347412397489,3.95419631038688,0.0395514884712315,-1.01918895198293,0.979637463511702,1
"CSPP1_HUMAN","CSPP1@CSPP1_HUMAN",2.84799690655495,3.43295940727611,3.36457243229586,-1.14808200225834,0.680955860095806,0.467126142162539,2
"CSRN1_HUMAN","CSRNP1@CSRN1_HUMAN",2.16992500144231,3.49825086752783,2.70043971814109,-0.926690902592513,1.05994663993839,-0.133255737345876,2
"CSRN2_HUMAN","CSRNP2@CSRN2_HUMAN",4.01792190799726,3.88752527074159,3.95419631038688,0.992386169572954,-1.00744377459554,0.0150576050225829,4
"CSRN3_HUMAN","CSRNP3@CSRN3_HUMAN",3.30742852519225,3.56071495447448,3.36457243229586,-0.778911872589414,1.12767827479066,-0.348766402201252,2
"CSRP1_HUMAN","CSRP1@CSRP1_HUMAN",6.01569380710515,5.74416109557041,7.48784003382305,-0.426564472105133,-0.715982023108009,1.14254649521314,1
"CSRP2_HUMAN","CSRP2@CSRP2_HUMAN",3.43295940727611,3.43295940727611,3.53605290024021,-0.577350269189626,-0.577350269189626,1.15470053837925,1
"CSRP3_HUMAN","CSRP3@CSRP3_HUMAN",1.84799690655495,3.15380533607904,4.4594316186373,-1.00002324911187,4.64998454255062e-05,0.999976749266449,2
"CST11_HUMAN","CST11@CST11_HUMAN",3.30742852519225,3.29278174922785,3.68929916053589,-0.544469511687683,-0.609618243885668,1.15408775557335,1
"CYTC_HUMAN","CST3@CYTC_HUMAN",5.70321146739115,6.13545278418517,7.18883607303053,-0.836603604069575,-0.270952002628884,1.10755560669846,1
"CYTS_HUMAN","CST4@CYTS_HUMAN",-0.15200309344505,-1,0.37851162325373,0.152199046390859,-1.06737475627063,0.915175709879767,1
"CYTD_HUMAN","CST5@CYTD_HUMAN",4.43295940727611,4.78135971352466,6.36806987653208,-0.737941152770746,-0.400173195146021,1.13811434791677,1
"CYTM_HUMAN","CST6@CYTM_HUMAN",2.65535182861255,3.43295940727611,3.16992500144231,-1.08899698122469,0.8770104169588,0.211986564265892,2
"CYTF_HUMAN","CST7@CYTF_HUMAN",3.30742852519225,3.21723071622067,4.0703893278914,-0.478451871127178,-0.67089101036214,1.14934288148932,1
"CST8_HUMAN","CST8@CST8_HUMAN",3.43295940727611,3.21723071622067,4.17791779219584,-0.349982265622556,-0.777969679768273,1.12795194539083,1
"CST9_HUMAN","CST9@CST9_HUMAN",2.16992500144231,2.88752527074159,3.36457243229586,-1.05998082805367,0.133341346059958,0.926639481993712,2
"CST9L_HUMAN","CST9L@CST9L_HUMAN",3.01792190799726,1.76553474636298,3.53605290024021,0.268875308116384,-1.10694963419725,0.838074326080865,1
"CYTA_HUMAN","CSTA@CYTA_HUMAN",2.43295940727611,2.88752527074159,3.36457243229586,-0.991859877780167,-0.016086161576917,1.00794603935708,2
"Q76LA1_HUMAN","CSTB@Q76LA1_HUMAN",5.01346225980656,5.41953889151378,4.8923910259134,-0.344064406808007,1.12660790128023,-0.782543494472228,3
"CSTF1_HUMAN","CSTF1@CSTF1_HUMAN",3.93545974780529,4.06177619758669,5.01346225980656,-0.681197302132216,-0.466852695255046,1.14804999738726,1
"CSTF2_HUMAN","CSTF2@CSTF2_HUMAN",2.16992500144231,2.29278174922785,2.70043971814109,-0.784247618968763,-0.341849455768766,1.12609707473753,1
"CSTFT_HUMAN","CSTF2T@CSTFT_HUMAN",3.54843662469604,3.73335434061383,4.37155886261196,-0.778056780457655,-0.349869934838904,1.12792671529656,1
"CSTF3_HUMAN","CSTF3@CSTF3_HUMAN",4.09592441999854,3.29278174922785,4.0703893278914,0.605092640094423,-1.15424883423727,0.549156194142849,1
"CSTL1_HUMAN","CSTL1@CSTL1_HUMAN",3.01792190799726,2.13750352374994,3.82781902461732,0.0278057826094211,-1.01361291368125,0.985807131071832,1
"CT451_HUMAN","CT45A1@CT451_HUMAN",3.84799690655495,4.10433665981474,3.36457243229586,0.201505850655434,0.883902620593659,-1.08540847124909,3
"CT47A_HUMAN","CT47A10@CT47A_HUMAN",4.24031432933371,3.56071495447448,4.0703893278914,0.800673599108409,-1.1208861321943,0.320212533085892,4
"CT47B_HUMAN","CT47B1@CT47B_HUMAN",4.97269265400426,4.90689059560852,5.27426166125705,-0.401191164497182,-0.737105989226602,1.13829715372378,1
"CT55_HUMAN","CT55@CT55_HUMAN",3.30742852519225,3.62058641045188,3.68929916053589,-1.13813500889136,0.400287985096016,0.737847023795343,2
"CT62_HUMAN","CT62@CT62_HUMAN",1.84799690655495,2.43295940727611,3.53605290024021,-0.883914927291917,-0.201487018017296,1.08540194530921,1
"KKLC1_HUMAN","CT83@KKLC1_HUMAN",3.43295940727611,3.21723071622067,3.53605290024021,0.230772002718733,-1.09521160424535,0.864439601526623,1
"CTG1B_HUMAN","CTAG1B@CTG1B_HUMAN",2.43295940727611,1.58496250072116,3.68929916053589,-0.128561193406998,-0.929502083092404,1.0580632764994,1
"CTAG2_HUMAN","CTAG2@CTAG2_HUMAN",4.01792190799726,3.15380533607904,4.0703893278914,0.525632238332452,-1.1531997794606,0.627567541128152,1
"CTGE2_HUMAN","CTAGE1@CTGE2_HUMAN",3.43295940727611,3.36457243229586,3.53605290024021,-0.134017088185748,-0.926233402794019,1.06025049097976,1
"CTGE9_HUMAN","CTAGE9@CTGE9_HUMAN",4.09592441999854,4.06177619758669,4.0703893278914,1.12023488357763,-0.802615594795967,-0.317619288781611,4
"CTBP1_HUMAN","CTBP1@CTBP1_HUMAN",4.37155886261196,4.64961545906341,4.27798474729977,-0.31813403047376,1.12036460391111,-0.802230573437353,3
"CTBP2_HUMAN","CTBP2@CTBP2_HUMAN",4.84297883178833,5.04439411935845,4.37155886261196,0.260625644885942,0.843882078447421,-1.10450772333336,3
"DIAC_HUMAN","CTBS@DIAC_HUMAN",3.65535182861255,3.97269265400426,3.16992500144231,0.138579837759061,0.923482321578977,-1.06206215933804,3
"CTC1_HUMAN","CTC1@CTC1_HUMAN",3.30742852519225,2.98185265328974,3.53605290024021,0.116035957145834,-1.0529560381962,0.936920081050363,1
"CTCF_HUMAN","CTCF@CTCF_HUMAN",3.16992500144231,4.06177619758669,4.27798474729977,-1.13497431613454,0.383435599295798,0.751538716838737,2
"CTCFL_HUMAN","CTCFL@CTCFL_HUMAN",3.16992500144231,3.62058641045188,3.36457243229586,-0.951673513427229,1.04217423815097,-0.090500724723739,2
"CNEP1_HUMAN","CTDNEP1@CNEP1_HUMAN",5.12928301694497,4.67807190511264,4.76022094646651,1.13771103911816,-0.739765418633158,-0.397945620484999,4
"CTDP1_HUMAN","CTDP1@CTDP1_HUMAN",3.54843662469604,3.21723071622067,3.68929916053589,0.261807110345507,-1.10486083233095,0.843053721985438,1
"CTDS1_HUMAN","CTDSP1@CTDS1_HUMAN",4.24031432933371,4.33628338786443,3.95419631038688,0.318871287874953,0.801678722996407,-1.12055001087137,3
"A0A024RBA6_HUMAN","CTDSP2@A0A024RBA6_HUMAN",4.65535182861255,5.40258575823259,4.61470984411521,-0.530936353048299,1.15348841377037,-0.622552060722067,3
"CTDSL_HUMAN","CTDSPL@CTDSL_HUMAN",5.3037807481771,4.40599235967584,3.53605290024021,1.00520978076476,-0.0105022867607853,-0.994707494003972,3
"CTSL2_HUMAN","CTDSPL2@CTSL2_HUMAN",3.65535182861255,3.67807190511264,3.68929916053589,-1.09218165527128,0.221507365461962,0.870674289809339,2
"CTF1_HUMAN","CTF1@CTF1_HUMAN",2.65535182861255,2.29278174922785,2.94485844580754,0.0745424173055379,-1.03518531869265,0.960642901387111,1
"CGL_HUMAN","CTH@CGL_HUMAN",3.30742852519225,2.98185265328974,3.16992500144231,0.944436512209932,-1.04757011002008,0.103133597810141,4
"CTHR1_HUMAN","CTHRC1@CTHR1_HUMAN",2.84799690655495,3.43295940727611,4.0703893278914,-0.985390179949463,-0.0286058259503929,1.01399600589986,2
"CTIF_HUMAN","CTIF@CTIF_HUMAN",4.16992500144231,3.67807190511264,4.0703893278914,0.758060119573707,-1.13335667428082,0.375296554707109,4
"CTLA4_HUMAN","CTLA4@CTLA4_HUMAN",2.84799690655495,3.15380533607904,3.68929916053589,-0.897910170167752,-0.179788101544804,1.07769827171256,1
"CTNA1_HUMAN","CTNNA1@CTNA1_HUMAN",6.14974711950468,5.93073733756289,5.53915881110803,0.893967786107835,0.185958598844909,-1.07992638495274,3
"CTNA2_HUMAN","CTNNA2@CTNA2_HUMAN",2.84799690655495,2.88752527074159,3.68929916053589,-0.61848244341686,-0.5352169480009,1.15369939141776,1
"CTNA3_HUMAN","CTNNA3@CTNA3_HUMAN",2.84799690655495,3.49825086752783,3.53605290024021,-1.15332111128989,0.527795325779718,0.625525785510178,2
"CTNL1_HUMAN","CTNNAL1@CTNL1_HUMAN",3.54843662469604,3.0703893278914,3.68929916053589,0.346467776308213,-1.12715739661012,0.780689620301908,1
"CTNB1_HUMAN","CTNNB1@CTNB1_HUMAN",5.57288966842058,5.20554891117303,4.8923910259134,1.02545782306225,-0.0530255399529701,-0.972432283109279,3
"CNBP1_HUMAN","CTNNBIP1@CNBP1_HUMAN",4.01792190799726,3.83794324189103,3.53605290024021,0.906052765096478,0.166894007619539,-1.07294677271602,3
"CTBL1_HUMAN","CTNNBL1@CTBL1_HUMAN",3.65535182861255,3.83794324189103,3.16992500144231,0.292374182502475,0.821225955515502,-1.11360013801798,3
"CTND1_HUMAN","CTNND1@CTND1_HUMAN",4.79701297783614,4.26303440583379,3.36457243229586,0.905465108538457,0.167831465727564,-1.07329657426602,3
"CTND2_HUMAN","CTNND2@CTND2_HUMAN",3.01792190799726,3.49825086752783,2.70043971814109,-0.135142769867015,1.06069893153289,-0.925556161665873,3
"CTNS_HUMAN","CTNS@CTNS_HUMAN",3.01792190799726,4.06177619758669,2.94485844580754,-0.517895960370113,1.15272526266333,-0.634829302293211,3
"PYRG1_HUMAN","CTPS1@PYRG1_HUMAN",1.43295940727611,-1,1.37851162325373,0.596835947253981,-1.15447880034965,0.557642853095668,1
"PYRG2_HUMAN","CTPS2@PYRG2_HUMAN",3.43295940727611,3.62058641045188,3.53605290024021,-1.03129267919945,0.965453584285949,0.0658390949135069,2
"CTR9_HUMAN","CTR9@CTR9_HUMAN",4.24031432933371,3.83794324189103,4.37155886261196,0.325032479164241,-1.12208146176155,0.797048982597312,1
