"","Dim.1","Dim.2"
"AIG1_HUMAN",4.20856719140065e-05,0.0136964324029548
"AIM2_HUMAN",0.007024104622608,0.00311127767712
"AIMP1_HUMAN",0.00773253880302831,0.00203724945322444
"AIMP2_HUMAN",0.00900365319186161,0.000110164669431583
"AIP_HUMAN",0.000996925527538505,0.0122488385649039
"AIPL1_HUMAN",0.00883478264387202,0.000366182433309
"AIRE_HUMAN",0.00894204903758543,0.000203560220112916
"AJAP1_HUMAN",0.00501612756886909,0.00615548995294582
"AJM1_HUMAN",0.000522983192590627,0.0129673632469441
"AJUBA_HUMAN",0.000860482391992816,0.0124556944487433
"KAD1_HUMAN",0.00352445870837093,0.0084169483934895
"KAD2_HUMAN",0.00893619264994232,0.00021243885103247
"Q7Z531_HUMAN",0.00633976380836503,0.00414877892928226
"A0A384N647_HUMAN",0.00572380952696457,0.00508260214269766
"KAD5_HUMAN",0.00898706751284528,0.000135309542262873
"KAD6_HUMAN",0.00200078984344485,0.0107269207381759
"KAD7_HUMAN",0.00906328160142399,1.97644648875132e-05
"KAD8_HUMAN",0.00650065655728777,0.00390485598183126
"KAD9_HUMAN",0.00442293882957067,0.00705479925465916
"AKAI1_HUMAN",0.0076697596105745,0.00213242643145645
"AKAP1_HUMAN",0.00860669945171519,0.00071197007673876
"AKA10_HUMAN",0.000371082151983558,0.0131976542314281
"AKA11_HUMAN",0.00189753066840772,0.010883467770252
"AKA12_HUMAN",0.000539235279644919,0.0129427241193076
"AKP13_HUMAN",0.00907131389006973,7.58703902856465e-06
"AKA28_HUMAN",0.00178290749808454,0.0110572432930062
"AK17A_HUMAN",0.00336007848137048,0.00866615856449521
"AKAP3_HUMAN",0.00846647348071798,0.000924560963424592
"AKAP4_HUMAN",0.00173417231831013,0.0111311287152811
"AKAP5_HUMAN",0.00649553970212952,0.00391261343765331
"AKAP6_HUMAN",0.00822638591690649,0.00128854794607828
"AKA7A_HUMAN",0.00588308519541271,0.00484113078513042
"AKAP8_HUMAN",5.55972456747674e-06,0.0137518079049265
"AKP8L_HUMAN",0.00856767173905348,0.000771138403269579
"AKAP9_HUMAN",4.19601883917652e-07,0.0137596006356967
"AKIP1_HUMAN",0.00754765630651589,0.00231754228048583
"AKIR1_HUMAN",0.00347237728092973,0.00849590692564195
"AKIR2_HUMAN",0.00694793222317006,0.00322675955128601
"AKNA_HUMAN",0.00907486358648463,2.20548878546094e-06
"AKND1_HUMAN",0.0022226133673734,0.0103906231229454
"AK1A1_HUMAN",0.0078312133321556,0.00188765301619267
"ALDR_HUMAN",0.00300895537005171,0.00919848202098732
"AK1BF_HUMAN",0.00600752815657716,0.00465246787719932
"AK1C1_HUMAN",0.00256278110567774,0.00987490866153854
"AK1C3_HUMAN",0.00788202380656594,0.00181062132419586
"AK1C4_HUMAN",0.00391614194413943,0.0078231333833323
"AK1D1_HUMAN",0.00889386396656274,0.000276611644901708
"AKCL2_HUMAN",0.00737610943307873,0.00257761751243348
"ARK72_HUMAN",0.00869653997799764,0.000575766511829257
"ARK73_HUMAN",0.00512567685304461,0.00598940674244593
"ARK74_HUMAN",0.00862415400604897,0.000685507937406441
"AKT1_HUMAN",0.00880878142913088,0.000405601816590233
"AKTS1_HUMAN",7.89601183794638e-05,0.0136405285556546
"AKT2_HUMAN",0.00907113945210919,7.85149731999756e-06
"AKT3_HUMAN",0.00822653859532321,0.00128831647654551
"AKTIP_HUMAN",4.20856719140065e-05,0.0136964324029548
"HEM2_HUMAN",0.00111970285700013,0.0120627008533976
"HEM1_HUMAN",0.0090458832200787,4.61414426384375e-05
"HEM0_HUMAN",0.00635281657461003,0.00412899016169523
"ALBU_HUMAN",0.00894054051367024,0.000205847231815752
"CD166_HUMAN",0.00667501085046532,0.00364052453509198
"A16A1_HUMAN",0.0075831366601861,0.00226375196052555
"P5CS_HUMAN",0.00818282888672578,0.00135458298653243
"AL1A1_HUMAN",0.00506430877134092,0.00608244439310969
"AL1A2_HUMAN",0.00895323428708939,0.000186602718639072
"AL1A3_HUMAN",0.00652409829886348,0.00386931691163191
"AL1B1_HUMAN",0.00888148465805557,0.000295379410625672
"AL1L1_HUMAN",0.00155118031768777,0.0114085554386768
"AL1L2_HUMAN",0.00310979430719671,0.00904560421306295
"ALDH2_HUMAN",0.00888399641298682,0.000291571441216182
"AL3A1_HUMAN",0.00249524892655182,0.00997729144939257
"AL3A2_HUMAN",0.00865377145744575,0.000640606124931626
"AL3B1_HUMAN",0.00270224393658157,0.0096634747404845
"AL3B2_HUMAN",0.0012460145855907,0.0118712047832407
"AL4A1_HUMAN",0.00400458350503176,0.00768905073290527
"SSDH_HUMAN",0.00887030839750671,0.000312323284310595
"MMSA_HUMAN",0.00731932644548503,0.00266370388855462
"AL7A1_HUMAN",0.00883110069135395,0.000371764491646532
"AL8A1_HUMAN",0.00547896719117273,0.00545379764160617
"AL9A1_HUMAN",3.93985789626394e-06,0.0137542637188495
"ALDOA_HUMAN",0.00700856757545953,0.00313483276186118
"ALDOB_HUMAN",0.00302538823754881,0.00917356881948008
"ALDOC_HUMAN",0.000882590838861624,0.0124221767323769
"AG10A_HUMAN",0.00069674376945545,0.0127039319093392
"AG10B_HUMAN",0.00905139642475057,3.77830974521802e-05
"ALG12_HUMAN",0.00633124093441228,0.00416170011155572
"ALG13_HUMAN",0.00897076118760981,0.000160030898198168
"ALG14_HUMAN",0.00762409522957438,0.00220165634070763
"ALG1L_HUMAN",0.0029444444556753,0.00929628439233602
"AG1L2_HUMAN",0.00359629856452375,0.00830803491184067
"ALG2_HUMAN",0.00903870153420369,5.70293042607058e-05
"ALG3_HUMAN",0.00629261092543523,0.00422026549571897
"ALG5_HUMAN",0.00857747728679241,0.000756272611480624
"ALG6_HUMAN",0.00872942931641074,0.000525904324632189
"ALG8_HUMAN",0.0047449843301015,0.00656655918026938
"ALG9_HUMAN",0.00826765904119165,0.00122597544238517
"ALK_HUMAN",0.00674927135029245,0.00352794121410144
"ALKL1_HUMAN",0.00450845533954327,0.00692515115486656
"ALKL2_HUMAN",0.000204362969961494,0.0134504103969342
"ALKB1_HUMAN",0.00854007511539822,0.000812976521064027
"ALKB2_HUMAN",0.00730794749360038,0.0026809550543232
"ALKB3_HUMAN",3.81489566251123e-07,0.0137596584162301
"ALKB4_HUMAN",0.00902730366269481,7.43091533013177e-05
"ALKB5_HUMAN",0.00218233858430633,0.0104516820821554
"ALKB6_HUMAN",0.00337393083731529,0.00864515757151203
"ALKB7_HUMAN",0.000430376317346228,0.0131077607609098
"ALKB8_HUMAN",0.00786676086029736,0.00183376085575057
"ALLC_HUMAN",0.00841127182740552,0.00100824994301066
"ALMS1_HUMAN",0.00131800188531471,0.0117620677683952
"LOX12_HUMAN",0.00104692476160829,0.0121730367613654
"LX12B_HUMAN",0.00890198907459863,0.000264293499343615
"LOX15_HUMAN",0.00882431299603268,0.000382055040227797
"LX15B_HUMAN",0.00108027644587873,0.0121224736304341
"LOX5_HUMAN",0.00892275663334467,0.000232808648878857
"AL5AP_HUMAN",0.00609248117213916,0.00452367406834558
"LOXE3_HUMAN",0.00832332379888773,0.00114158436909398
"PPBN_HUMAN",0.00866800728332322,0.000619023768792626
"PPBI_HUMAN",0.00533748254600148,0.00566829675297244
"ALPK1_HUMAN",0.00279286847394909,0.00952608256828236
"ALPK2_HUMAN",0.0037240454227333,0.00811436310008585
"ALPK3",0.00279286847394909,0.00952608256828236
"PPBT_HUMAN",0.00480397367284555,0.00647712783891515
"PPB1_HUMAN",0.00884592599084074,0.000349288458563215
"ALS2_HUMAN",0.00525349915505406,0.00579562055341706
"AL2CL_HUMAN",0.00826099919322363,0.00123607216679834
"ALX1_HUMAN",0.00166628024989484,0.0112340571166372
"ALX3_HUMAN",0.00907614473316972,2.63194445686598e-07
"ALX4_HUMAN",0.00675328585363845,0.00352185498899006
"THOC4_HUMAN",8.02952149693271e-06,0.0137480635463356
"AMACR_HUMAN",0.00896618751342025,0.000166964859464115
"AMBN_HUMAN",1.14084317850724e-05,0.0137429409179874
"AMBP_HUMAN",0.00881455964789302,0.000396841694329176
"AMRA1_HUMAN",0.00749494758284943,0.00239745183091111
"DCAM_HUMAN",0.000545685008763997,0.0129329459475284
"HUTI_HUMAN",0.00879539861437665,0.000425890957287356
"AMELX_HUMAN",0.00906648343926993,1.49102888610884e-05
"AMELY_HUMAN",0.00889939147991535,0.000268231606906958
"AMER1_HUMAN",0.00308849381179895,0.00907789702709184
"AMER2_HUMAN",0.00774781588023615,0.00201408849832795
"AMER3_HUMAN",0.00132274735600668,0.011754873353445
"AMFR_HUMAN",0.00540832204974131,0.00556089986489711
"A0A348FVH8_HUMAN",0.00505612209889242,0.00609485587396758
"AMHR2_HUMAN",0.00777721721365564,0.00196951433352132
"AMGO1_HUMAN",0.00041279288411597,0.0131344182882908
"AMGO2_HUMAN",0.00756899672852919,0.00228518893534015
"AMGO3_HUMAN",5.00086382049775e-05,0.0136844207162679
"AMMR1_HUMAN",0.00721154702269078,0.00282710388425728
"AMERL_HUMAN",0.00501703099705846,0.00615412030224243
"AMNLS_HUMAN",0.00613531670569939,0.00445873285954901
"AMN1_HUMAN",0.00475808196968404,0.00654670238204188
"AMOT_HUMAN",0.00092243031883427,0.0123617777184691
"AMOL1_HUMAN",0.00694793222317006,0.00322675955128601
"AMOL2_HUMAN",0.00774128775058596,0.00202398552996099
"AMPD1_HUMAN",0.00230127298524747,0.0102713704781513
"AMPD2_HUMAN",0.0081325875182611,0.00143075188017077
"AMPD3_HUMAN",0.0089247640135713,0.000229765341428268
"AMPH_HUMAN",0.00057029518932867,0.0128956354545396
"GCST_HUMAN",0.00906144823999392,2.25439495240878e-05
"AMTN_HUMAN",0.00043758160899165,0.0130968371115399
"AMY1A_HUMAN",0.00755197988601498,0.00231098747759994
"AMY2B_HUMAN",0.00892607973954992,0.000227770622829123
"AMZ1_HUMAN",0.00815816522224266,0.00139197456431283
"AMZ2_HUMAN",0.00133973252582924,0.0117291228288636
"APC1_HUMAN",0.00890389745616433,0.00026140027973308
"APC10_HUMAN",0.00875285574957522,0.000490388462891966
"APC11_HUMAN",0.00586551606895751,0.00486776662259208
"APC13_HUMAN",0.00876952954857167,0.000465109994945764
"APC15_HUMAN",0.0070798922489641,0.00302670032765468
"ANAPC2",0.00708159712342523,0.00302411563688147
"APC4_HUMAN",0.00802416256312868,0.00159513054117459
"APC5_HUMAN",0.00882491772046997,0.000381138242123983
"APC7_HUMAN",0.00774375460481513,0.00202024563267811
"ANGI_HUMAN",0.00818029833741922,0.0013584194493293
"ANGE1_HUMAN",0.00537755565770319,0.00560754353951046
"ANGE2_HUMAN",0.0018601516204611,0.0109401366233179
"ANGP1_HUMAN",0.00637196285006126,0.0040999632728389
"ANGP2_HUMAN",0.00759902678085067,0.00223966159539831
"ANGP4_HUMAN",0.00499786878803252,0.00618317134734281
"ANGL1_HUMAN",0.00840803843164909,0.00101315196270059
"ANGL2_HUMAN",0.00613188974888149,0.00446392832928525
"ANGL3_HUMAN",0.0059191879728809,0.00478639683378601
"ANGL4_HUMAN",0.00635281657461003,0.00412899016169523
"ANGL5_HUMAN",0.00895400939539671,0.000185427608485417
"ANGL6_HUMAN",0.00853037813757873,0.000827677714417484
"ANGL7_HUMAN",0.00505444917098799,0.00609739213186642
"ANGL8_HUMAN",0.00649020323259932,0.00392070384188532
"ANHX_HUMAN",0.00589186122913115,0.00482782579764097
"ANK1_HUMAN",0.0085303780593368,0.000827677833036966
"ANK2_HUMAN",0.00371236133260128,0.00813207687353022
"ANK3_HUMAN",0.00228906620204673,0.0102898766852809
"ANKAR_HUMAN",0.00274879284595419,0.0095929038337729
"AKD1A_HUMAN",0.00764366948328977,0.00217198061142586
"AKD1B_HUMAN",0.00108454812118108,0.012115997517388
"ANKE1_HUMAN",0.00473320112261751,0.00658442322149662
"ANKF1_HUMAN",0.00476958601386142,0.00652926156894019
"ANFY1_HUMAN",0.00803767220985123,0.00157464911569303
"ANKH_HUMAN",0.00902029710966645,8.49315031436447e-05
"ANKH1_HUMAN",0.00457107516663297,0.00683021578397577
"AKIB1_HUMAN",0.000495063064075675,0.013009691817288
"ANKK1_HUMAN",0.00800581524983915,0.00162294615601961
"ANKL1_HUMAN",0.000972971362752117,0.0122851544990745
"ANKL2_HUMAN",0.00228309855614027,0.0102989239903249
"ANKY1_HUMAN",7.45009562982291e-05,0.0136472889097743
"ANKY2_HUMAN",0.00863084605525403,0.000675362394008733
"ANRA2_HUMAN",0.00574630332643511,0.00504850020893767
"ANKR1_HUMAN",0.00869454519013202,0.000578790728513844
"ANR10_HUMAN",0.00675607800096197,0.00351762192808813
"ANR11_HUMAN",0.00304731292320569,0.00914032969600687
"ANR12_HUMAN",0.00902344319889351,8.01618453290526e-05
"AN13A_HUMAN",0.00432171842200111,0.00720825539436634
"AN13B_HUMAN",0.0066256858452286,0.00371530416774112
"AN13C_HUMAN",0.0019234762899588,0.0108441326695434
"AN13D_HUMAN",0.000398477097832787,0.0131561218691462
"ANR16_HUMAN",0.00882035959313302,0.000388048633439507
"ANR17_HUMAN",0.00421587695476243,0.00736871733453598
"AN18A_HUMAN",0.00574232773812566,0.00505452743654605
"AN18B_HUMAN",0.00580478186832457,0.0049598432719668
"ANKR2_HUMAN",0.00827878337888188,0.00120911028683282
"A20A1_HUMAN",1.29351580273181e-05,0.0137406263104774
"ANR22_HUMAN",0.000508478779147728,0.0129893527977582
"ANR23_HUMAN",0.00532617995554849,0.00568543215028284
"ANR24_HUMAN",0.00879073985603149,0.00043295391117827
"ANR26_HUMAN",0.00466141497553502,0.00669325527701033
"ANR27_HUMAN",0.00141356591855485,0.0116171870275642
"ANR28_HUMAN",0.00868152704858105,0.000598527003011657
"ANR29_HUMAN",0.00852846781925239,0.000830573870272009
"AN30A_HUMAN",0.00355171029484587,0.00837563337251938
"AN30B_HUMAN",0.00844806358385072,0.00095247145868431
"A30BL_HUMAN",0.000173305059527892,0.0134974960307205
"ANR31_HUMAN",0.00900224911226042,0.000112293337361429
"PANKY_HUMAN",0.00459392329014828,0.00679557667395455
"AN33B_HUMAN",0.000817795146224788,0.0125204108444541
"AN34A_HUMAN",0.00317166783173548,0.0089518002810913
"AN34B_HUMAN",0.0069167232440726,0.0032740742141242
"AN34C_HUMAN",0.00523188676326738,0.00582838622086569
"ANR35_HUMAN",0.00649553970212952,0.00391261343765331
"AN36B_HUMAN",0.00882937295911722,0.000374383836162796
"ANR37_HUMAN",0.00295455055112336,0.00928096295239906
"ANR39_HUMAN",0.00636620079187139,0.00410869889471397
"ANR40_HUMAN",0.00551524500451299,0.00539879832550098
"AK40L_HUMAN",0.00846553254349587,0.000925987480045964
"ANR42_HUMAN",0.00456505095076775,0.0068393488524314
"ANR44_HUMAN",0.00800030308139161,0.00163130293022823
"ANR45_HUMAN",0.00776676690463366,0.00198535762164625
"ANR46_HUMAN",0.00887001495572548,0.000312768159450477
"ANR49_HUMAN",0.00874304093205233,0.000505268308223073
"ANR50_HUMAN",0.00892939496007902,0.000222744551932082
"ANR52_HUMAN",0.00555290027059242,0.00534171070936743
"ANR54_HUMAN",0.00463399551062356,0.00673482481164451
"ANR55_HUMAN",0.00371533834151943,0.00812756355148967
"ANKR6_HUMAN",0.00906458319911951,1.77911656032575e-05
"ANR60_HUMAN",0.00653784127981463,0.00384848173762429
"ANR61_HUMAN",0.00415363316760414,0.00746308260659359
"ANR62_HUMAN",0.000584519720747836,0.0128740702214691
"ANR63_HUMAN",0.0039753322309933,0.00773339739879251
"ANR65_HUMAN",0.00899118243249626,0.000129071080079113
"ANR66_HUMAN",0.00512811659846804,0.00598570794372009
"ANKR7_HUMAN",0.00860193992177705,0.000719185806339787
"ANKR9_HUMAN",0.000882590838861624,0.0124221767323769
"ANS1A_HUMAN",0.00906653391179196,1.48337695249672e-05
"ANS1B_HUMAN",0.00853038152866087,0.000827672573335893
"ANKS3_HUMAN",0.00882780182582662,0.000376765767391187
"ANS4B_HUMAN",0.00588352020186207,0.00484047128955961
"ANKS6_HUMAN",3.33191531691979e-05,0.0137097229651798
"ANKUB_HUMAN",0.000208268052316271,0.0134444900605338
"ANKZ1_HUMAN",0.00240687334770878,0.0101112740671203
"ANLN_HUMAN",0.0076697596105745,0.00213242643145645
"ANO1_HUMAN",0.00746514100401961,0.00244264037178855
"ANO10_HUMAN",0.00342431996254422,0.00856876466985772
"ANO2_HUMAN",0.00294547068699772,0.00929472856480102
"ANO3_HUMAN",0.00756713613037167,0.0022880097124704
"ANO4_HUMAN",0.00344233475918735,0.0085414531699653
"ANO5_HUMAN",0.00814904946567391,0.00140579459178693
"ANO6_HUMAN",0.00704139236434898,0.0030850684355694
"ANO7_HUMAN",0.00899118243249626,0.000129071080079113
"ANO8_HUMAN",0.00772363311380094,0.00205075100615312
"ANO9_HUMAN",0.00220816754832118,0.0104125238411887
"KALM_HUMAN",0.00160315266886811,0.0113297622726036
"AN32A_HUMAN",0.00855648984851349,0.000788090812354838
"AN32D_HUMAN",0.00774731623262334,0.00201484599373541
"AN32E_HUMAN",0.00211311823816095,0.01055662423131
"AMPN_HUMAN",0.00616020559566826,0.00442099982657726
"ANKMT_HUMAN",0.00903870153420369,5.70293042607058e-05
"D6W5F9_HUMAN",0.00129757574060344,0.011793035014939
"ANTR2_HUMAN",0.00726627965136693,0.00274412597383038
"ANTRL_HUMAN",0.00395796110881668,0.00775973305002742
"ANXA1_HUMAN",0.00836755694137863,0.00107452430228765
"ANX10_HUMAN",0.00874335900891528,0.000504786084838635
"ANX11_HUMAN",0.00563632839817629,0.00521522872110628
"ANX13_HUMAN",0.00425382067296028,0.00731119240788758
"ANXA2_HUMAN",0.00889861006133259,0.000269416283812386
"AX2R_HUMAN",0.00363479583201382,0.00824967077164237
"ANXA3_HUMAN",1.78750375509004e-06,0.0137575268153507
"ANXA4_HUMAN",0.00564140915377716,0.00520752599435358
"ANXA5_HUMAN",0.00669247697025429,0.00361404486184375
"ANXA6_HUMAN",0.0080453300886339,0.00156303931738703
"ANXA7_HUMAN",0.00676521658877826,0.00350376728708913
"ANXA8_HUMAN",0.00845134558652225,0.000947495748028967
"ANXA9_HUMAN",0.00887736796635681,0.000301620559338956
"AOAH_HUMAN",0.00291594644853306,0.00933948906094387
"AOC1_HUMAN",0.00606360128461566,0.00456745769025474
"AOC2_HUMAN",0.00492773263860545,0.00628950190857483
"AOC3_HUMAN",0.0089495032922804,0.000192259127997656
"AMPO_HUMAN",0.00905227931713333,3.64445802490705e-05
"AOXA_HUMAN",0.00901031221704766,0.000100069192404731
"AP1AR_HUMAN",0.00738458743889375,0.00256476435291739
"AP1B1_HUMAN",1.19854603418937e-05,0.0137420661084805
"AP1G1_HUMAN",0.00380584560144669,0.0079903491788409
"AP1G2_HUMAN",0.00586223965274112,0.00487273386385035
"AP1M1_HUMAN",0.000121638472990123,0.0135758256394654
"AP1M2_HUMAN",0.00634670688812651,0.00413825280867601
"AP1S1_HUMAN",0.000402932723723354,0.0131493668761011
"AP1S2_HUMAN",0.00907201333124294,6.52664473683918e-06
"AP1S3_HUMAN",0.00730685202742764,0.0026826158459964
"AP2A1_HUMAN",0.00692940361836483,0.00325485001481844
"AP2A2_HUMAN",0.00512811659846804,0.00598570794372009
"AP2B1_HUMAN",0.00905080881213492,3.86739530197804e-05
"AP2M1_HUMAN",0.00805028095794674,0.00155553350594844
"AP2S1_HUMAN",0.00469019242591816,0.00664962695587977
"AP3B1_HUMAN",0.00108336527205589,0.0121177907867985
"AP3B2_HUMAN",0.0089042212197716,0.000260909434907053
"AP3D1_HUMAN",0.00688569684741494,0.00332111207115733
"AP3M1_HUMAN",0.00793011035407838,0.00173771926689054
"AP3M2_HUMAN",0.00605034991766905,0.00458754754828139
"AP3S1_HUMAN",0.00463360525426476,0.00673541646342458
"AP3S2_HUMAN",0.00881455964789302,0.000396841694329176
"AP4B1_HUMAN",3.66359995605439e-07,0.0137596813535563
"AP4E1_HUMAN",0.00906940007292678,1.04884992964683e-05
"AP4M1_HUMAN",0.00650106551657063,0.00390423597530918
"AP4S1_HUMAN",0.0076283707871832,0.00219517434185484
"AP5B1_HUMAN",0.00451605051777202,0.00691363641431795
"AP5M1_HUMAN",0.00374829295763526,0.00807760239942464
"AP5S1_HUMAN",0.00586223965274112,0.00487273386385035
"AP5Z1_HUMAN",0.000896191211652513,0.0124015577607962
"APAF_HUMAN",0.00710869137719011,0.00298303914162893
"APBA1_HUMAN",0.00019035153199445,0.013471652567696
"APBA2_HUMAN",0.00425382067296028,0.00731119240788758
"APBA3_HUMAN",5.36748379598929e-05,0.0136788625400533
"APBB1_HUMAN",0.00882196129704738,0.000385620355332817
"AB1IP_HUMAN",0.00874219374811927,0.000506552689299148
"APBB2_HUMAN",0.00805691972188349,0.00154546874617704
"APBB3_HUMAN",0.00899007690487248,0.000130747125508695
"APC_HUMAN",0.00580521644577243,0.00495918442678772
"APCL_HUMAN",0.00360519391012961,0.00829454904045552
"APCD1_HUMAN",0.00562181855419356,0.00523722650494049
"APCDL_HUMAN",0.00224535027117522,0.0103561526286043
"SAMP_HUMAN",0.00773152284205019,0.00203878971030835
"ACPH_HUMAN",1.00682995431466e-05,0.0137449726379289
"ELA_HUMAN",0.00746824080269002,0.00243794089320263
"Q5TZP7_HUMAN",0.000306986853759042,0.0132948265040468
"APEX2_HUMAN",0.00649345106860885,0.0039157799299155
"APH1A_HUMAN",0.00765799346674483,0.00215026460317209
"APH1B_HUMAN",0.00820974203438895,0.00131378105886857
"API5_HUMAN",0.00563484723118176,0.00521747425809531
"MTNB_HUMAN",0.00657797394614575,0.00378763823581253
"APLF_HUMAN",0.0055652492389443,0.00532298894111801
"APEL_HUMAN",0.00570629978253507,0.00510914795348748
"APJ_HUMAN",0.0044226119834173,0.00705529477280791
"APLP1_HUMAN",0.00906196036872192,2.17675320058994e-05
"A0A024R3N3_HUMAN",0.00890232862117004,0.000263778726607996
"APMAP_HUMAN",0.0085473913153486,0.000801884728127424
"APOA1_HUMAN",0.00285847275341866,0.00942662259062154
"APOA2_HUMAN",0.00338835971226165,0.00862328254153782
"APOA4_HUMAN",0.00734889481758741,0.00261887648320024
"APOA5_HUMAN",0.000882590838861624,0.0124221767323769
"APOB_HUMAN",0.000118890045367638,0.0135799924187082
"ABEC1_HUMAN",0.00795968882635182,0.00169287654907782
"ABEC2_HUMAN",0.000139227524847628,0.0135491595939122
"ABC3A_HUMAN",0.00543044529915476,0.00552735970699549
"ABC3C_HUMAN",0.00889386396656274,0.000276611644901708
"ABC3D_HUMAN",0.00635047554866202,0.00413253929584266
"ABC3F_HUMAN",0.00125974577145664,0.0118503874912816
"ABC3H_HUMAN",0.0033427082909322,0.00869249280315953
"ABEC4_HUMAN",0.00528918989483826,0.00574151127563338
"APOBR_HUMAN",0.00279286847394909,0.00952608256828236
"APOC1_HUMAN",1.76291596272149e-05,0.0137335099257226
"A0A024R0T9_HUMAN",0.00756601523213513,0.00228970906066031
"APOC3_HUMAN",0.00214849597978725,0.0105029894772928
"APOC4_HUMAN",0.00819366346769024,0.00133815711935719
"APOD_HUMAN",0.00279286847394909,0.00952608256828236
"APOE_HUMAN",0.00905791561853438,2.78996131224063e-05
"APOF_HUMAN",0.000372561744262387,0.0131954110818015
"APOH_HUMAN",0.00636620079187139,0.00410869889471397
"APOL1_HUMAN",0.00791859421391226,0.00175517841822811
"APOL2_HUMAN",0.000520851834195459,0.0129705945126494
"APOL3_HUMAN",0.00323704995624761,0.00885267710351874
